pos	5pC>T
1	0.00441962518147024
2	0.014413213963495
3	0.0084716268232754
4	0.0119993278543277
5	0.0111816038988818
6	0.0141336414317603
7	0.0166577796736696
8	0.0121189555358044
9	0.0146150654317183
10	0.0162612022485399
11	0.0119151389045102
12	0.0131794986612932
13	0.0139054070884852
14	0.0166328551707581
15	0.0155757650239646
16	0.0156490631620343
17	0.0142276114306527
18	0.0148536636206191
19	0.0134013235875148
20	0.0125803632358399
21	0.0138914040806471
22	0.0167145762813633
23	0.0151880891984078
24	0.0180038917607261
25	0.0170089605262843
