"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0457859286086398,0.0174742675861168,0.0558594926274006,0.569485473631898,0.565796241095386,-6544.00616389373
"Std.",0.000310400596714385,0.00257324774641222,0.134992735170055,0.397321889895696,0.00474339907674123,1.45704779174159
"Acceptance ratio",0.17946,0.17368,0.20376,0.19362,0.2135,0.67042
"0%",0.044659764371651,0.0125229310340026,6.04890101600641e-06,0.000334786809252557,0.546414592586966,-6553.76465785552
"2.5%",0.0451716849973078,0.015581045444956,0.00301348567642468,0.00372077144107867,0.556624725090203,-6547.61937053765
"5%",0.0452685806363294,0.0157039680060373,0.00525399829021586,0.0100363100844166,0.558186852065634,-6546.76651165778
"7.5%",0.0453330133275564,0.0157827832221119,0.00673004918635164,0.0128629106691437,0.559022387996302,-6546.27492539191
"10%",0.0453855135112751,0.015833651125483,0.00691816840679499,0.0172450575142054,0.559751408676357,-6545.9483129161
"12.5%",0.0454253192926565,0.015886813878815,0.00748494838895002,0.020475871336985,0.560364942849229,-6545.67126962815
"15%",0.0454611661737269,0.0159205700085202,0.0079422956448278,0.0222743171736214,0.560886048159906,-6545.43484044828
"17.5%",0.0454947713235873,0.015958901051922,0.00821420949245176,0.0261809623276258,0.561346860968834,-6545.23283846188
"20%",0.0455253594921339,0.0159884282096201,0.00878562764195069,0.0354763282415686,0.56180084417444,-6545.06296688062
"22.5%",0.0455523641516547,0.0160137587581688,0.00912267153911682,0.0517755290837047,0.562194780922424,-6544.90153280876
"25%",0.0455751647243819,0.0160391536682788,0.00961905495050112,0.074399433980917,0.562574339609281,-6544.76556097786
"27.5%",0.0456004101437468,0.0160633449732065,0.00977712457614658,0.108385121424825,0.562957521073033,-6544.62412293304
"30%",0.0456203786671269,0.0160923754876637,0.0104262718816094,0.164300502374857,0.56324396601535,-6544.50793724346
"32.5%",0.0456457819475834,0.0161131113480389,0.0110294569159095,0.245723713191151,0.563604990096655,-6544.39292191793
"35%",0.045667275404249,0.016132145466613,0.0118994697186518,0.340292041835076,0.563921598045608,-6544.27858496996
"37.5%",0.0456869275114502,0.0161568574575185,0.0127290276546592,0.433882308453774,0.564196984135933,-6544.18203128599
"40%",0.0457117751818502,0.0161799941003032,0.0134054833932613,0.515628687922063,0.564551203256939,-6544.07694617284
"42.5%",0.0457313137743368,0.0162082121417389,0.0140142220326073,0.575700783679921,0.564813127270819,-6543.97460724228
"45%",0.0457533104130821,0.01623526730005,0.0143900408941569,0.623663193874447,0.565144883901135,-6543.88343857682
"47.5%",0.0457707843479367,0.016264948994424,0.0149727500434274,0.673788769071746,0.565402903315114,-6543.79709071664
"50%",0.0457909599418966,0.0162915017056074,0.0154199158756258,0.715909485804719,0.565707320667094,-6543.70911519256
"52.5%",0.0458076881962932,0.0163219814347296,0.0158729054770356,0.757463300743454,0.566043967271024,-6543.62796922808
"55%",0.0458292521145609,0.0163500720821912,0.0164515752094864,0.793040890200611,0.566339183450392,-6543.54710959523
"57.5%",0.0458468495065614,0.0163821394399105,0.0168215764327302,0.822390986356686,0.566642106113352,-6543.47235410345
"60%",0.0458657899116524,0.0164148374124148,0.0174065646614033,0.844913333684714,0.566958612582714,-6543.39616386087
"62.5%",0.0458855255093336,0.0164568416970824,0.0180609406856622,0.869655178530746,0.567286728454949,-6543.32276713695
"65%",0.0459063398362696,0.0165056112749412,0.0186851831805201,0.887816654886315,0.567635241546896,-6543.25223000321
"67.5%",0.0459271211194713,0.0165663997098778,0.0193546923413201,0.906483926569778,0.567914596141414,-6543.17878668766
"70%",0.0459515674809094,0.0166347860564313,0.02049225573074,0.924103788607187,0.568250159124244,-6543.1056933889
"72.5%",0.0459752081522607,0.016767013713065,0.0218150967754977,0.937770925013339,0.56864820623581,-6543.03621255527
"75%",0.0459937991367613,0.0170217017877248,0.0233069198522816,0.953892400797427,0.568982557822847,-6542.95922535546
"77.5%",0.0460195278825169,0.0177438192329404,0.0255861450235534,0.966181213379741,0.569393476033703,-6542.88129184795
"80%",0.0460471760417575,0.0192286284207127,0.0292224367015829,0.97640202803506,0.569837576146029,-6542.81152528364
"82.5%",0.0460777429700808,0.0205820636243069,0.0358580782754634,0.984137543982692,0.570278696131952,-6542.73519773515
"85%",0.0461091914238457,0.0213562069338883,0.0498864385589895,0.989854808268505,0.570705367424131,-6542.65313779688
"87.5%",0.0461417674077043,0.0219091889950717,0.0784585590989059,0.994872560929658,0.571226928589307,-6542.56605477409
"90%",0.0461839736271261,0.0224373246264009,0.124982854718551,0.99648299297465,0.571840753895873,-6542.47932862237
"92.5%",0.046227479650051,0.0228731672653666,0.200869021924558,0.997794244361753,0.572601308651221,-6542.35860166953
"95%",0.0462927083279637,0.0233589605501747,0.317963813034239,0.998997004120944,0.573651202667512,-6542.19102894818
"97.5%",0.0463743286120952,0.0239781245080812,0.532057021814446,0.999572879236515,0.575347312641375,-6541.94086592689
"100%",0.0469404898371352,0.0262455348752923,0.996251089768244,0.999952660329753,0.584032497077844,-6541.40730222893
