pos	3pG>A
1	0.0216442481941857
2	0.0305608864105442
3	0.0160876313276027
4	0.0175064900485922
5	0.0159752455654301
6	0.0199644418105045
7	0.0214070420605562
8	0.0191574532977507
9	0.0214245690365536
10	0.022022259057542
11	0.0173758865248227
12	0.0190920931414594
13	0.0214922416639155
14	0.0180944490472245
15	0.019177284781062
16	0.0200107802182994
17	0.0189275519913008
18	0.0189164495279348
19	0.019405821746524
20	0.0183905809088255
21	0.0199455114190575
22	0.0202578268876611
23	0.0215007022002274
24	0.0215807560137457
25	0.0195822454308094
