pos	5pC>T
1	0.023339617688471
2	0.0343100890207715
3	0.0178862735958984
4	0.0199327886136004
5	0.0176020408163265
6	0.0235636255173185
7	0.022440537745605
8	0.0206533392192722
9	0.0214520914159032
10	0.0230073391363714
11	0.0174492385786802
12	0.0181120345111971
13	0.0212288289478028
14	0.0199226494198706
15	0.0197286897541251
16	0.0200351375092912
17	0.0185498040275713
18	0.0183192199993253
19	0.0201660336772762
20	0.018080847216841
21	0.0199742704313088
22	0.0203815261044177
23	0.0215383589504218
24	0.0218195519627321
25	0.0227784485853213
