pos	5pC>T
1	0.0316729649315815
2	0.0511696764906324
3	0.0282733352058093
4	0.0290890358032111
5	0.0261138733721085
6	0.02966050959818
7	0.0315247767128823
8	0.0272328132500143
9	0.0270384487901889
10	0.028861176830707
11	0.02385677245535
12	0.025857742043254
13	0.0268209634102272
14	0.0264408671361487
15	0.0253875055140628
16	0.0240468237651473
17	0.0228993716481735
18	0.0234678810561095
19	0.0222823367790847
20	0.021489248558066
21	0.0233704223265864
22	0.0240247659029264
23	0.0253487164888896
24	0.0361410192050136
25	0.0324128165880197
