"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0399514423297876,0.00410363605322092,0.0551963813197502,0.0106680838722722,0.812933966012469,-153313.351786526
"Std.",6.35692485233922e-05,0.00193176184119001,0.00194391824822397,0.00108116649960196,0.0015291526456178,1.41549142209164
"Acceptance ratio",0.1339,0.1315,0.13362,0.10514,0.24318,0.55834
"0%",0.0397289717243895,2.21934166814151e-06,0.0501183683121703,0.00735808323330968,0.807533724211768,-153324.740768361
"2.5%",0.0398302632477171,0.000264969578753811,0.0514594709264678,0.0086724687385819,0.809968791202578,-153316.860431716
"5%",0.0398469699679946,0.000503019975978104,0.0523322672733811,0.00893493018139796,0.810424272031215,-153316.069898691
"7.5%",0.0398593788622074,0.000815842282162409,0.0527709516552497,0.0090937840116433,0.810712694266958,-153315.597343696
"10%",0.0398694682219367,0.00105559904757406,0.0529701894028852,0.00928144037918049,0.810949601832274,-153315.225385808
"12.5%",0.0398767574912805,0.0013360163163722,0.0532263996874033,0.00944245400081905,0.811177035008991,-153314.954623665
"15%",0.0398839199995068,0.00170823900888484,0.053409728050797,0.00953751163931098,0.81133974451097,-153314.724810399
"17.5%",0.0398905344266813,0.00211206755843197,0.0535634638987434,0.00962277126923839,0.811477813954361,-153314.533698416
"20%",0.0398972649321608,0.00242955814162898,0.0536961054984808,0.00971665831368587,0.811633924389319,-153314.366413056
"22.5%",0.0399028427411435,0.0026272154729143,0.0538007444337406,0.00982430189484399,0.81177276866027,-153314.20870039
"25%",0.0399085080216671,0.00279242512347789,0.0538855265135311,0.00990469845946588,0.811898943428851,-153314.064271304
"27.5%",0.0399135530845733,0.00298587321367883,0.0539926891572104,0.0099909763142298,0.812018452666797,-153313.943072352
"30%",0.0399180862317256,0.00317995645859727,0.0540795650063204,0.0100655280138436,0.81213116519888,-153313.834454901
"32.5%",0.0399227510933185,0.00332485325668428,0.0541739009452625,0.0101357017786736,0.812235124372615,-153313.72422369
"35%",0.039927051813964,0.00356108877628658,0.0542803588699418,0.0102075791148414,0.812329299637154,-153313.621172418
"37.5%",0.0399309865628849,0.00377638244628993,0.0543856412516447,0.0102984861489782,0.812423606514347,-153313.530151979
"40%",0.0399351906627235,0.00395884184215874,0.0544783757565402,0.0103798365804795,0.812529249311736,-153313.429360488
"42.5%",0.0399393104186106,0.00412722880911089,0.0545479717987752,0.0104375066776695,0.812626620115307,-153313.331522409
"45%",0.0399429919485257,0.00424431064702068,0.0546247484576758,0.0105083771397428,0.812743913347842,-153313.241965265
"47.5%",0.0399472634634163,0.00437012213792284,0.0547156815633758,0.0105921584184898,0.812845237461741,-153313.154754455
"50%",0.039951596198488,0.00446239146463904,0.054796438321236,0.0106564101591836,0.812936300215101,-153313.07060865
"52.5%",0.0399549687432962,0.00455707496856129,0.0549184821702901,0.0107262149338644,0.81302610420389,-153312.988836699
"55%",0.0399588312485514,0.00464792339942549,0.0550441184504612,0.0107874371367039,0.813116631456166,-153312.910248421
"57.5%",0.0399636454145891,0.00473765922695768,0.0551716841642528,0.0108559918285759,0.813222293757082,-153312.83112619
"60%",0.0399677012403477,0.00482589998216734,0.0553718977459899,0.0109247271365866,0.813332559752809,-153312.752525891
"62.5%",0.0399715971418323,0.0049224599255525,0.0555533484787617,0.0110103257472314,0.813437778100093,-153312.673631699
"65%",0.03997604132925,0.00500792552134164,0.0557726383548028,0.0110776128814909,0.813544101530914,-153312.597809232
"67.5%",0.0399805168506653,0.00510462738714944,0.0559616252747336,0.0111562182453675,0.813638819388126,-153312.519264305
"70%",0.039985266617928,0.00520188654695922,0.0561721088303868,0.0112310763637751,0.813755802964756,-153312.447486884
"72.5%",0.0399905146430331,0.00528572702002176,0.05634385207854,0.0113082205248254,0.81386923184767,-153312.378659996
"75%",0.0399949177584621,0.0053983406505344,0.0565250877833789,0.0113875768722572,0.813981674121401,-153312.311635067
"77.5%",0.0399997279048028,0.00550729557819685,0.0567035507561579,0.0114842383658783,0.81410207034335,-153312.245081771
"80%",0.0400041590999116,0.00561429152344646,0.0569091702521202,0.0115790156564178,0.814223592251052,-153312.164669597
"82.5%",0.0400108718155793,0.00573247481115239,0.0571565236908054,0.0116675876291377,0.814371814844917,-153312.088139826
"85%",0.0400185172571284,0.00588237194107364,0.0575535592820857,0.0117597494156425,0.814523822047625,-153312.009334898
"87.5%",0.0400252038175279,0.0060374521331625,0.0579223804461201,0.0118760824573859,0.814704435108263,-153311.927733536
"90%",0.0400338343265513,0.006258710956137,0.0582457812275748,0.0120266435679434,0.814892231998998,-153311.84104312
"92.5%",0.0400430605887514,0.00654829558902253,0.0585037951011028,0.0122181562793816,0.815143916570702,-153311.755674573
"95%",0.0400565195528268,0.0070168066529598,0.0588344416335141,0.0124657740731719,0.815434612046493,-153311.640433714
"97.5%",0.0400772075452152,0.00781018171291581,0.0591040012516843,0.0129264648391201,0.815941121857995,-153311.477374067
"100%",0.0402017726024593,0.00952634227023766,0.0598030249801226,0.0146665625072883,0.818967343046409,-153310.894761161
