pos	5pC>T
1	0.00489426539846708
2	0.0150664076854428
3	0.00915922090545441
4	0.0120705222639358
5	0.0117695857313216
6	0.0129066953482119
7	0.0163668534355647
8	0.0132119264417068
9	0.01359214675965
10	0.0148847164121023
11	0.0113136115513295
12	0.0133151246159099
13	0.0139202908188146
14	0.0168100595632032
15	0.0156080837242873
16	0.0148332412014004
17	0.0139266622901622
18	0.015098020997863
19	0.0138263519352345
20	0.0138574283810793
21	0.0138570248692301
22	0.0148039842821895
23	0.0155612359298623
24	0.0162994551054253
25	0.0159099034680014
