"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0465465008632674,0.00375372834317322,0.00010910226249457,0.163043122673115,0.494693765035053,-3352.70123527488
"Std.",0.000372717097794128,0.000377693958041897,0.000106456039405224,0.0373551548620339,0.00506208331381678,1.74182017136015
"Acceptance ratio",0.21364,0.16452,0.15058,0.28418,0.23784,0.69166
"0%",0.0447904353834113,0.00244251960294006,7.36328900179513e-08,0.0533519462770804,0.476236438945512,-3363.97417768247
"2.5%",0.045796936096753,0.00303804887240263,3.2718816138065e-06,0.0984861163300091,0.485037827682425,-3356.94234113991
"5%",0.0459273172193022,0.00315142488576617,7.1624134989324e-06,0.108143982032891,0.486472989051492,-3355.99825240797
"7.5%",0.0460056406857615,0.00322850847647266,9.7178588483263e-06,0.11388534637572,0.487439444036264,-3355.45289073379
"10%",0.0460629490996404,0.00327911856813377,1.28927322284721e-05,0.117713815885471,0.488193756699594,-3355.0655574705
"12.5%",0.0461174146829605,0.00332631656256124,1.64336233781309e-05,0.12192663720684,0.488861720002897,-3354.7157976417
"15%",0.046160624723074,0.00336864688227458,1.93591269993876e-05,0.125540164099102,0.4894940530853,-3354.44022544043
"17.5%",0.0461978680371725,0.0034003897024689,2.25018616654701e-05,0.128504258001185,0.489965056719754,-3354.19319287035
"20%",0.0462329876011668,0.00343200332591412,2.57165868977003e-05,0.131388089910303,0.490405759865245,-3353.98132383885
"22.5%",0.0462646943142101,0.00346538101603142,2.95944285693567e-05,0.134404862117209,0.490823179135832,-3353.78366363418
"25%",0.046295026149733,0.00349561044272708,3.27050696827745e-05,0.137044256977125,0.491252674281104,-3353.62176493022
"27.5%",0.0463211659259897,0.00351912875336955,3.62169843382028e-05,0.139386490010622,0.491612373121112,-3353.46239829266
"30%",0.0463514802394803,0.00354770287340416,4.05929800960969e-05,0.142077276503929,0.491973561880598,-3353.30668405742
"32.5%",0.0463771859373597,0.00357607357226448,4.50575770804456e-05,0.144442072596955,0.492333922579895,-3353.17070984778
"35%",0.046405005082881,0.00360068726432703,4.8968315461912e-05,0.146704476841372,0.492686242486311,-3353.03928855377
"37.5%",0.0464290138051109,0.00361991427228629,5.28509431059066e-05,0.149020169136571,0.493005434901702,-3352.92737046671
"40%",0.0464527050339557,0.00364347757534778,5.7084131038526e-05,0.151402680027798,0.493337205349279,-3352.80718967893
"42.5%",0.0464768687271897,0.00366959102710642,6.11736900062871e-05,0.153433645380989,0.493694516979991,-3352.69621594407
"45%",0.0464999714001916,0.0036908613447562,6.60693922052885e-05,0.155400008064429,0.494024827116194,-3352.59009749069
"47.5%",0.0465224922830933,0.00371469568488559,7.06213138999189e-05,0.1576766385071,0.494318712993751,-3352.48339136386
"50%",0.0465454424329665,0.00373852098564497,7.59660089228346e-05,0.159752445576252,0.494592612954062,-3352.38750141862
"52.5%",0.0465686089056268,0.00376330895795126,8.10408948950669e-05,0.161866055379834,0.494899224856174,-3352.2843725488
"55%",0.0465934080274539,0.00378755438008455,8.76562825321623e-05,0.164384117099049,0.495228947703719,-3352.18937055327
"57.5%",0.0466186386579985,0.00381525255346138,9.41796471406682e-05,0.16701625409035,0.495612925059845,-3352.08414625146
"60%",0.0466450755773875,0.00384154087009739,9.943441340393e-05,0.168979183020807,0.495954849781632,-3351.99174259138
"62.5%",0.0466689375001021,0.00386755773259556,0.000106012600840987,0.171562474742988,0.496289024799507,-3351.89568347072
"65%",0.0466957092187869,0.00389197906629788,0.00011376495680388,0.174099995284019,0.496626476631988,-3351.8052364365
"67.5%",0.0467208657268212,0.00392050179988839,0.000121772994782028,0.1768270614735,0.496928036450374,-3351.70555031252
"70%",0.0467444586416134,0.00395036524140148,0.000131079945335497,0.179607221779768,0.497309842493493,-3351.61262915807
"72.5%",0.0467690618815233,0.00398010303230666,0.000143229679322041,0.182718566267853,0.497678285198242,-3351.51938560507
"75%",0.0468009445698305,0.00401142492059826,0.000153719875171413,0.185603856469096,0.498047979819301,-3351.42265694542
"77.5%",0.0468346860470839,0.00404046876833643,0.000165653731169028,0.18910965416108,0.498454655933369,-3351.32895508075
"80%",0.046865081416246,0.0040763063177681,0.00017834738016092,0.192553445796978,0.498925639656263,-3351.22573869573
"82.5%",0.0468937166791109,0.00411206582412148,0.000189853993857811,0.19641649307605,0.499399449732907,-3351.1238509503
"85%",0.0469293958814847,0.00415008475959208,0.000208122025773586,0.200702384761042,0.499957304425727,-3351.01937972342
"87.5%",0.0469715654702236,0.00419601880380616,0.000227377719180489,0.205832102774216,0.500542374310931,-3350.90860643644
"90%",0.0470239328504759,0.00424268415175991,0.000250104466838863,0.211544625391681,0.501230626817636,-3350.78386816901
"92.5%",0.047086609542634,0.00431053558670674,0.000279171649756201,0.219009942914285,0.502047509883634,-3350.6527170242
"95%",0.0471583629289085,0.00438249728305861,0.000319167359399636,0.228462658962427,0.50304653417038,-3350.48795138048
"97.5%",0.0472684925893075,0.00451815857853583,0.000387892403339769,0.245179414767311,0.504633280181647,-3350.29182271691
"100%",0.0479928823980372,0.00515786831308973,0.00121119798858233,0.378466060798246,0.516472595322125,-3349.71523558065
