"","Position","C.T","G.A"
"1",1,0.110259866062715,0.127995759991472
"2",2,0.131829842098477,0.130054095600711
"3",3,0.145780607090342,0.135287718113534
"4",4,0.155890002124019,0.141003162532279
"5",5,0.161311089202438,0.148759926422947
"6",6,0.162704447698307,0.158339054736062
"7",7,0.160892944023159,0.169165162088952
"8",8,0.158028965552022,0.179342355541728
"9",9,0.163247645527587,0.180650963421297
"10",10,0.171606173147261,0.177913932933182
"11",11,0.177291493157833,0.176824382488411
"12",12,0.183482848519611,0.174452670254
"13",-12,0.165401416722095,0.191884315701107
"14",-11,0.176956324585845,0.177154560388164
"15",-10,0.184868358008307,0.164630906156669
"16",-9,0.187977764676873,0.155859821491407
"17",-8,0.187043092262934,0.15023115223674
"18",-7,0.180277557775763,0.149554531404676
"19",-6,0.171965046636153,0.148916202098416
"20",-5,0.162059047688103,0.147999747016619
"21",-4,0.147420972529444,0.149470223299397
"22",-3,0.130368340912453,0.150299608774676
"23",-2,0.115752585978348,0.145386840221794
"24",-1,0.103956097717175,0.133876361058047
