"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0441449083872014,0.0048367727244014,2.40726758052678e-05,0.155428380854517,0.611489953894552,-11947.0913041302
"Std.",0.000158739638758158,0.000173635315185949,2.43964496900262e-05,0.0144788281922735,0.00265065938398356,1.75103233869048
"Acceptance ratio",0.16614,0.14252,0.13026,0.21642,0.22624,0.6219
"0%",0.0435548959027119,0.00423139242063245,6.1212809171562e-09,0.10742242782784,0.600535248656763,-11958.0029727061
"2.5%",0.0438335862460946,0.00449739276914595,4.41396078580495e-07,0.12798752559458,0.606270768192141,-11951.4119838243
"5%",0.043889379082676,0.00454919756229716,1.08667172739291e-06,0.13244104758179,0.607066303563709,-11950.3918796454
"7.5%",0.0439187011843591,0.0045889007985979,1.62972388150763e-06,0.135226800605825,0.607620607251151,-11949.8355111845
"10%",0.0439418145798536,0.00461178136089257,2.19711704487102e-06,0.137206745119429,0.608130906282957,-11949.4364002047
"12.5%",0.0439635301838935,0.00463601811773722,2.90305836144064e-06,0.139036744668807,0.608441447318983,-11949.1091445538
"15%",0.0439797188401924,0.00465501224938984,3.65565750814704e-06,0.140547324744067,0.608755834544492,-11948.8388889352
"17.5%",0.0439975472222064,0.00467464458708472,4.33843567501783e-06,0.141944206149544,0.609045059713243,-11948.5985644147
"20%",0.044012507711516,0.00468929914934304,4.86783206035739e-06,0.143215117575197,0.609272103602735,-11948.3839205083
"22.5%",0.0440260615835502,0.00470434913126028,5.74780780583245e-06,0.144296350573736,0.609498283302151,-11948.1854561696
"25%",0.0440363780273105,0.00472106433123951,6.57643664526766e-06,0.145517356003247,0.6097176592267,-11948.013846283
"27.5%",0.0440489085723335,0.00473364398478329,7.49605477489276e-06,0.146558908927425,0.609939148311146,-11947.8623204585
"30%",0.0440595169349994,0.00474602435515138,8.30551393467382e-06,0.147604677938926,0.610100367852748,-11947.7196576331
"32.5%",0.0440717566137464,0.00475985199713249,9.17665752850165e-06,0.148567126700303,0.610302451021271,-11947.5815673945
"35%",0.0440818812094976,0.00477320102568754,1.02401553691733e-05,0.149430685734629,0.610493301147378,-11947.4504671793
"37.5%",0.0440938573364242,0.00478434808454096,1.11736028873488e-05,0.150392689398073,0.61065191271493,-11947.3179701128
"40%",0.0441029941074711,0.00479466657374041,1.23341794758688e-05,0.151256510684213,0.610822362258712,-11947.2029219006
"42.5%",0.0441140791043107,0.00480425167560784,1.30893490091075e-05,0.152099296491325,0.611012493653758,-11947.0816269213
"45%",0.0441248839942486,0.00481456571426991,1.44357145853491e-05,0.1531166720244,0.611201060762869,-11946.9688149609
"47.5%",0.0441351755834267,0.0048244287311641,1.55476973154572e-05,0.153921584409001,0.611360747022411,-11946.8626091309
"50%",0.0441456179731179,0.00483594993726517,1.67787770293234e-05,0.154980123311392,0.611506627801473,-11946.7540389972
"52.5%",0.0441549927156195,0.00484670357851434,1.78407885330592e-05,0.155819408080081,0.611673828001721,-11946.6480125879
"55%",0.0441652115818726,0.0048601204892369,1.92914644150625e-05,0.156788908158304,0.611813858240292,-11946.5477669206
"57.5%",0.0441747922400383,0.00487045530952406,2.0747845009219e-05,0.157712426589131,0.611980309595025,-11946.4489178251
"60%",0.0441845329835255,0.00488025247604482,2.21241706646599e-05,0.158552900022625,0.612154005000325,-11946.3539376439
"62.5%",0.0441951283591164,0.00489283639833119,2.39071536657767e-05,0.159573212005598,0.612318822388731,-11946.2590953997
"65%",0.0442059357335791,0.00490335701010091,2.51685642668248e-05,0.160693300680095,0.612484600494712,-11946.1627381099
"67.5%",0.0442177321279729,0.0049156759433764,2.69329323779666e-05,0.161631853349738,0.612685885046335,-11946.0694726413
"70%",0.044226235424166,0.0049257308616507,2.87951955204907e-05,0.162711316664511,0.61287762328705,-11945.977839226
"72.5%",0.0442383103930896,0.00493801510012302,3.07454304681871e-05,0.163884109851487,0.613059758756429,-11945.8876260482
"75%",0.0442512981442586,0.00495069420413229,3.31363626188794e-05,0.165038053501671,0.613268198457891,-11945.7973375109
"77.5%",0.0442636962094117,0.00496276808059694,3.56156131523805e-05,0.166362653704337,0.613465325703495,-11945.7078661971
"80%",0.0442774766908859,0.00497751904665259,3.87308533131803e-05,0.167654801506193,0.613700910394385,-11945.6167166233
"82.5%",0.0442952326203752,0.0049924817745958,4.25154549818748e-05,0.168981329385382,0.613943271563287,-11945.5189463206
"85%",0.0443126652460075,0.00501079674664118,4.62360395316066e-05,0.170585450753726,0.614232593819313,-11945.4171868046
"87.5%",0.0443315360181161,0.00503328859074491,5.05534521104325e-05,0.172159256958765,0.614505476459939,-11945.3035068737
"90%",0.0443524923754835,0.0050597140638333,5.61333542248628e-05,0.17386272743913,0.614826647324072,-11945.1859033959
"92.5%",0.0443779265876853,0.0050898911964352,6.27812898261345e-05,0.176185570484816,0.615258132224578,-11945.0595697107
"95%",0.0444023782957777,0.00512695380273681,7.22395785149011e-05,0.179356760792052,0.615843336068899,-11944.9026876573
"97.5%",0.0444514753435809,0.0051815367707147,8.88508019402974e-05,0.185434244499649,0.616734164097586,-11944.6948124291
"100%",0.0448007938716668,0.00553253750917081,0.000268330268779755,0.22618225614598,0.621260160549393,-11944.1692635387
