pos	5pC>T
1	0.00526866220074055
2	0.0147094442270788
3	0.008783061239039
4	0.0130792102361942
5	0.00992892884997941
6	0.0123465194047123
7	0.0171129578331794
8	0.0108926591944821
9	0.0127601446364002
10	0.0156786923447117
11	0.0109944233488505
12	0.0127855531893158
13	0.0134447915974207
14	0.0164599199789906
15	0.0163205484896661
16	0.015989704534236
17	0.0144152885223463
18	0.0166453378050395
19	0.0126498223712607
20	0.0118790327632651
21	0.012061849425894
22	0.0161931262178882
23	0.0155309239033415
24	0.0201142489339448
25	0.0200547497693553
