"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0372444067215213,0.0208709685982385,0.0263727561644193,0.464189157816293,0.776588850428107,-42103.5943794148
"Std.",0.000104641343556336,0.000144103235058454,0.00124260210054274,0.0727319661270863,0.00259082541217423,1.69384167766332
"Acceptance ratio",0.22024,0.115,0.1229,0.20514,0.20862,0.616
"0%",0.0368527241699376,0.0196036336207613,0.0222041420506732,0.0352893982078287,0.766317019542392,-42116.5020879746
"2.5%",0.0370398978777527,0.0206177813951654,0.0239366837069008,0.313257215224238,0.771396986613793,-42107.8626289768
"5%",0.037074907815632,0.0206679223351026,0.0243337482719406,0.356705522243099,0.772313540126967,-42106.9888882851
"7.5%",0.0370963068234036,0.0206979448914366,0.0245941020161297,0.375844897162718,0.77287048030939,-42106.3581086047
"10%",0.0371111271440946,0.0207201895148457,0.0247771327926778,0.388923467497845,0.773248689151679,-42105.9237270403
"12.5%",0.0371239092211849,0.0207375552908343,0.0249378766720664,0.398892100909221,0.773568417496518,-42105.5523920157
"15%",0.0371367802450173,0.0207504058079057,0.0250763193036023,0.406492238540281,0.773924012155334,-42105.2754732548
"17.5%",0.037147143734604,0.020764591518746,0.0252374969697397,0.412438547212372,0.774185945904004,-42105.0113760874
"20%",0.0371555702112275,0.0207750455725637,0.0253533908165289,0.418865968864428,0.774437018040752,-42104.7840661715
"22.5%",0.037164647409242,0.0207865458197817,0.0254477664535852,0.423828443533795,0.774635380295856,-42104.594795494
"25%",0.037173357704717,0.0207980638334807,0.0255527563382626,0.429076671848259,0.774855627219899,-42104.4193024184
"27.5%",0.0371812966206184,0.0208075747585768,0.025650060048793,0.434158807427299,0.775069717560007,-42104.2632204151
"30%",0.0371884789909918,0.0208159996026662,0.0257257923595804,0.438936580039164,0.775265876731457,-42104.1267989707
"32.5%",0.0371960775033779,0.0208231109690632,0.0258194437982133,0.443144537620448,0.775452947959311,-42103.9857876762
"35%",0.0372028651279184,0.0208309412568745,0.0258951688826692,0.447511376510878,0.775613416947296,-42103.8646799607
"37.5%",0.0372106864132775,0.0208391984633623,0.0259764458441705,0.451589854283877,0.7757712534435,-42103.7411421389
"40%",0.0372177957084168,0.0208458969867055,0.0260628302044065,0.455341027297741,0.775931941947373,-42103.6282103111
"42.5%",0.0372243654096993,0.0208553892260554,0.0261319536247653,0.458899536538531,0.776094021789341,-42103.5226815581
"45%",0.0372306982327933,0.0208624495378004,0.026217590158989,0.462911344390608,0.776261508511166,-42103.4158374915
"47.5%",0.0372366768468718,0.0208705326571184,0.0262903806014346,0.467018910277829,0.776435387245077,-42103.3182196722
"50%",0.0372428086837362,0.0208778335245792,0.026359809887546,0.470611367581541,0.776591200747848,-42103.2260785699
"52.5%",0.0372500608014701,0.0208857323848735,0.0264324487278739,0.473859799555873,0.776758580349416,-42103.1318922122
"55%",0.0372561545033122,0.0208934345612548,0.0265057238201026,0.477537483245159,0.776921279336224,-42103.0409044669
"57.5%",0.0372626047658658,0.0209012934791376,0.0265881266223333,0.481036383736059,0.777089108242435,-42102.9538129716
"60%",0.0372700154954252,0.0209096580468262,0.0266556782460425,0.483842691066855,0.777270813000563,-42102.8716256174
"62.5%",0.0372769199536812,0.0209180796599913,0.0267230755932364,0.487489586792681,0.777431886166185,-42102.7840597271
"65%",0.0372841764879998,0.0209246020962166,0.0268088731074932,0.490942505181699,0.777576948806665,-42102.7019957152
"67.5%",0.0372912424244095,0.0209327294258342,0.0268938840384957,0.494817055579162,0.777767505292795,-42102.6118904652
"70%",0.0372989512961634,0.0209402161546006,0.0269771189524047,0.499177969562916,0.777981138097783,-42102.5324703745
"72.5%",0.0373064465354706,0.0209474298033448,0.0270749369207343,0.503826304834696,0.778182283709166,-42102.4488398331
"75%",0.0373152020432076,0.0209567783907556,0.0271776900455976,0.507841817396716,0.778388570478823,-42102.3578988441
"77.5%",0.037323210498352,0.0209663315432175,0.0272779338999889,0.512632468540072,0.778581588891472,-42102.2704310076
"80%",0.0373318188019346,0.0209764325042696,0.0273770377847153,0.517171769945333,0.778793217883375,-42102.1815978268
"82.5%",0.0373409768217477,0.0209886018547927,0.0275154379433966,0.522159256010827,0.779009808704582,-42102.0924868423
"85%",0.0373514137068877,0.0210023717840811,0.0276478914186818,0.528827548328785,0.77926462145465,-42102.0005730341
"87.5%",0.0373629055897695,0.0210168193346008,0.0277820564695917,0.534934434253565,0.779565488984281,-42101.8982803452
"90%",0.0373775437438742,0.02103024856377,0.0279231460383419,0.543217939223919,0.779889701687715,-42101.7942843899
"92.5%",0.0373941598378145,0.0210500047929287,0.0281747441136426,0.551435623295448,0.780286690304014,-42101.6880098381
"95%",0.0374166566860077,0.0210764405281653,0.028472609255805,0.564951073577431,0.780818277039059,-42101.5565181565
"97.5%",0.0374519530032562,0.0211075827841679,0.0288974255244979,0.583675914313954,0.781557955968746,-42101.4022408581
"100%",0.0376637578419991,0.0213187529854381,0.0316543412915897,0.724866125149356,0.78590883747586,-42101.0058962282
