"","Position","C.T","G.A"
"1",1,0.74123351153769,0.435676621632764
"2",2,0.732000048307751,0.442178276903377
"3",3,0.719209314487959,0.46137813687246
"4",4,0.705748924573299,0.479183760916646
"5",5,0.690818358091333,0.497712450212247
"6",6,0.67320539855338,0.518673611106499
"7",7,0.651554524155265,0.542401161932902
"8",8,0.631161960822469,0.558897454616967
"9",9,0.624510368444131,0.554441882891984
"10",10,0.626845568811579,0.537528599753223
"11",11,0.636128850485267,0.508166727300516
"12",12,0.646816072198721,0.471779055026562
"13",-12,0.518832403859965,0.620577432828767
"14",-11,0.53739724497776,0.617035950807293
"15",-10,0.55247464062729,0.615535031582477
"16",-9,0.562909378872574,0.617455342002092
"17",-8,0.569952761183813,0.622235436613898
"18",-7,0.565765828172891,0.635552324453054
"19",-6,0.557638763132084,0.650987150512129
"20",-5,0.547027879163157,0.666938022152341
"21",-4,0.531399450586857,0.684120131434187
"22",-3,0.512230432508897,0.701071569653563
"23",-2,0.501635247410841,0.713608117556495
"24",-1,0.512632006022443,0.71891594798476
