pos	5pC>T
1	0.0318152442205421
2	0.0471102178890726
3	0.0264910784104642
4	0.028254972875226
5	0.0257030125644799
6	0.0274367863710035
7	0.0284270513334224
8	0.0237945127005412
9	0.0236289511069019
10	0.0253792349803334
11	0.0211459283458644
12	0.0230686714787004
13	0.0232441395256857
14	0.0225858145235098
15	0.0207571816309859
16	0.0203204923273657
17	0.0187196018549938
18	0.0202560356281068
19	0.0181934211733056
20	0.0178041642277782
21	0.0199972836290716
22	0.0207629716217811
23	0.022529703385657
24	0.0338756389114508
25	0.0314533836464757
