pos	3pG>A
1	0.0115568215081849
2	0.0153104432830043
3	0.0108369679782445
4	0.0105294596105943
5	0.010186581411754
6	0.0124148390963465
7	0.0140465966423376
8	0.0101981206082152
9	0.0125059104521041
10	0.012700320279092
11	0.014543557397518
12	0.0163594413490096
13	0.0152586457241701
14	0.0145352673697345
15	0.0147704639448407
16	0.0158434066103757
17	0.0141505664529534
18	0.0180620849648333
19	0.0138879817597777
20	0.0159951703846109
21	0.0191581485171655
22	0.0170176017881182
23	0.0159539424874618
24	0.0149545618836165
25	0.0183112283474415
