pos	5pC>T
1	0.00555587305993485
2	0.0130944042337925
3	0.00860586959191192
4	0.0125462293957726
5	0.0110619761945743
6	0.0141645331853823
7	0.0184736835327298
8	0.0114783657264418
9	0.0139473684210526
10	0.0167470342502262
11	0.0124097370452791
12	0.0138307263960885
13	0.0141520268081673
14	0.0175408327582241
15	0.0160771704180064
16	0.0171354973587441
17	0.0143699427669232
18	0.0154379509514959
19	0.0136972558276778
20	0.012875805449998
21	0.0143872580477579
22	0.0174366078419563
23	0.0159164651053035
24	0.0188744080270902
25	0.0182238902841663
