"","Position","C.T","G.A"
"1",1,0.0730677230551909,0.0828262300988903
"2",2,0.0848017713990913,0.0870747851181273
"3",3,0.0928513565990685,0.0922523728832753
"4",4,0.100116454422024,0.0960167549844738
"5",5,0.106078818757773,0.0992663004705191
"6",6,0.108710899352692,0.104346357104062
"7",7,0.109033685546306,0.110465944995115
"8",8,0.108660519652851,0.116207518703368
"9",9,0.111449728246259,0.118019259379178
"10",10,0.115458348720868,0.117928825566293
"11",11,0.119155510808769,0.117527390211461
"12",12,0.122930526848599,0.116522859354952
"13",-12,0.113952596807605,0.125314421766962
"14",-11,0.118753362701704,0.11792452469329
"15",-10,0.122402554484425,0.111020822288075
"16",-9,0.123398134725976,0.106109037430614
"17",-8,0.121262737918075,0.103655305242975
"18",-7,0.115686131673207,0.103837466631565
"19",-6,0.109802752092456,0.103257881842729
"20",-5,0.103844727887737,0.101489036505882
"21",-4,0.0961385798136566,0.0999354010848824
"22",-3,0.086315797847994,0.0986058686800419
"23",-2,0.0762897637582376,0.0952641924076957
"24",-1,0.0682045940614646,0.0874666304116939
