pos	5pC>T
1	0.00609060659149431
2	0.0127438797630818
3	0.00953627125393789
4	0.0126849148311177
5	0.0118375523584047
6	0.014110667816495
7	0.0175231830432598
8	0.0122930976472423
9	0.0137530258314819
10	0.0155968858890752
11	0.012473759715997
12	0.013980196740377
13	0.0144349048551489
14	0.0170732505440207
15	0.0163037948926646
16	0.0174268126333462
17	0.0145861367008246
18	0.0154951935796807
19	0.0136978243148987
20	0.0125729534162253
21	0.0145500347463516
22	0.0167276307190929
23	0.016213891002945
24	0.0171468430207404
25	0.0174076321356533
