"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0612996131037762,0.0187912361364536,0.00496366239750129,0.0608098324393835,0.479242876144646,-4919.36563301719
"Std.",0.000365327999473936,0.00257585660846455,0.00263806290120285,0.0370499000295887,0.00364135314116882,1.53077744950666
"Acceptance ratio",0.20892,0.21116,0.17064,0.17762,0.17294,0.64576
"0%",0.0600859773088644,0.0133921811837372,6.76760370898241e-06,0.00521789760958548,0.466168555330962,-4931.8132028399
"2.5%",0.0605933886196476,0.0148126027064436,0.00031779137300384,0.0167423395556086,0.472178869684851,-4923.18518212972
"5%",0.0607065751508574,0.0151715744501277,0.000707132585705428,0.0217561461166457,0.473193242299797,-4922.36171197518
"7.5%",0.0607742358869063,0.0154663222956637,0.000943259068316939,0.023563191384595,0.473958284660001,-4921.83047523922
"10%",0.0608298159440053,0.015671187538888,0.00121742417973755,0.0255822105659306,0.474549505379779,-4921.42301395877
"12.5%",0.0608741116767803,0.0158449828148008,0.00145363234523175,0.0271883669853951,0.475113365547089,-4921.10605201803
"15%",0.0609176933534379,0.0159998747840463,0.0017641957676647,0.0288806282367196,0.475489829913234,-4920.84984727496
"17.5%",0.0609484703988446,0.0161755334450752,0.00203060409059579,0.0301690450852144,0.475882108898287,-4920.64514611791
"20%",0.0609793450714799,0.0163325455372275,0.00228677341186921,0.0314870299431461,0.476242394541714,-4920.4436261687
"22.5%",0.0610128411071751,0.0164820568654376,0.00254078143650302,0.0329181751197151,0.476493006673938,-4920.27670667122
"25%",0.0610482956621976,0.0166492645194903,0.00279227433814079,0.0343518121612,0.476782850344569,-4920.13137575914
"27.5%",0.0610750674331548,0.0168081936166959,0.00305689715051307,0.0359592192202809,0.477051625934457,-4919.99325752151
"30%",0.061105187139523,0.0169656572924522,0.00332355772131898,0.0370060113534675,0.477323713224393,-4919.86433566498
"32.5%",0.0611319025706463,0.0171122774310431,0.00360413431816256,0.0384925528898767,0.477550207224413,-4919.73874714974
"35%",0.0611546816711183,0.0172840331600822,0.00387532330690731,0.0398616530153179,0.477790349975662,-4919.61341532152
"37.5%",0.0611792463670182,0.0174845868922628,0.00407734024955315,0.0412495154571365,0.478093330473429,-4919.50699486203
"40%",0.0612005796675298,0.0176772612075428,0.00431722135117875,0.0426978275606627,0.478321629131656,-4919.40132906636
"42.5%",0.061229104760748,0.017848476464078,0.00454510505650439,0.0445625642115623,0.478546748401257,-4919.30893720021
"45%",0.0612529391469213,0.0180240146750385,0.00471589397563833,0.0464144540859937,0.478766648217257,-4919.21165619921
"47.5%",0.0612765625191008,0.0182211053186633,0.00491356263865111,0.0484766259878749,0.479005579969321,-4919.12565654689
"50%",0.0612980004405927,0.018433250987868,0.00510949116744785,0.0506439784853441,0.479218478119148,-4919.04627258552
"52.5%",0.0613224424677384,0.0186627371955398,0.00531582490216718,0.0527200327420005,0.47942564457397,-4918.96667796252
"55%",0.0613449695589032,0.0188803067175061,0.00549012618468876,0.0549548917498571,0.479688662725854,-4918.88206234254
"57.5%",0.0613693921308949,0.019075940501803,0.00567276544859332,0.0575751992887582,0.479892397647751,-4918.80371903671
"60%",0.0613946418057063,0.01929101169028,0.00586079038504204,0.0602103090535583,0.480160848745403,-4918.71898917979
"62.5%",0.0614167201517042,0.0195365015408513,0.00605503730055363,0.0629076296933888,0.480449189118269,-4918.64152982022
"65%",0.0614414771917811,0.019785457567099,0.00625092505101734,0.0655584147389988,0.480646477598347,-4918.55990314068
"67.5%",0.0614646595109427,0.0200470148750351,0.00643155630681859,0.0685333797263055,0.480902233846001,-4918.48351997369
"70%",0.0614915889584032,0.0203220118005129,0.00659846791053635,0.0714128762787667,0.481174134306375,-4918.40152429793
"72.5%",0.0615169152615001,0.0205577764730344,0.00679942246795608,0.0744824427322748,0.481428720317044,-4918.32110991201
"75%",0.0615425572356598,0.0208666255233128,0.00696968547055935,0.0780087953842623,0.481704129933233,-4918.2436646892
"77.5%",0.0615711092358621,0.0211203426163428,0.00718967429585256,0.0820512875121839,0.482017193171365,-4918.16364317017
"80%",0.0616062037499459,0.0213381740396609,0.00737289845177856,0.0863021342591513,0.482295866777805,-4918.0815415474
"82.5%",0.0616418536747233,0.0215904691906446,0.00757452229772233,0.0905963410836202,0.482629884569987,-4918.00274804067
"85%",0.0616785135780796,0.0218497276672755,0.00781002374575928,0.0953682163585989,0.48302389442497,-4917.92427545229
"87.5%",0.061721685667742,0.0221365002211038,0.00805835376480846,0.101287243548217,0.483450304355816,-4917.83992062887
"90%",0.0617729424863571,0.0224218487680477,0.0083439665657639,0.109499050477908,0.484002557700143,-4917.7472628296
"92.5%",0.0618235319460753,0.0227885829017157,0.00867277021917899,0.119819318764967,0.484551366702282,-4917.64555680057
"95%",0.0619045543109682,0.0232784894781829,0.00909026144098396,0.134156432125199,0.485196009644276,-4917.52913314196
"97.5%",0.0620247931454394,0.0239376816829061,0.00976680328489917,0.154098215069593,0.486389885957092,-4917.37074591534
"100%",0.0626547952399745,0.0265263893414885,0.0131350767296026,0.368426459804762,0.493541356997663,-4917.00463859538
