"","Position","C.T","G.A"
"1",1,0.0756629128540363,0.104347135630884
"2",2,0.0935148164734749,0.10555502015487
"3",3,0.104503891042363,0.110000781384493
"4",4,0.113382779064958,0.113867161508791
"5",5,0.120319270376403,0.11749220428523
"6",6,0.124241131634102,0.122341629621532
"7",7,0.126336014681054,0.127545450643568
"8",8,0.127613281784338,0.132347283756745
"9",9,0.131909021913771,0.133209943292112
"10",10,0.137038249459485,0.132405026052391
"11",11,0.1407437399949,0.132298538700364
"12",12,0.14425311614038,0.131792561005717
"13",-12,0.127875565677728,0.147782030491012
"14",-11,0.133482000128002,0.139470144599928
"15",-10,0.138008027002699,0.131437550775621
"16",-9,0.140950109838519,0.124145736524664
"17",-8,0.140454153674564,0.11946308030062
"18",-7,0.135251595481502,0.118608807848773
"19",-6,0.12794142597543,0.118650793704084
"20",-5,0.119379058814871,0.118422094170222
"21",-4,0.108679755104092,0.118445285653529
"22",-3,0.0959889163181046,0.118130243494422
"23",-2,0.0847071860346649,0.11384052014772
"24",-1,0.0767478639008211,0.10334174314739
