pos	5pC>T
1	0.0084143672180559
2	0.0103745621126381
3	0.00914595798968609
4	0.0120272979121151
5	0.0124396277535634
6	0.0163604570388291
7	0.0182666578208275
8	0.0146423878355547
9	0.0160869655935068
10	0.0176477084483711
11	0.0149152122787474
12	0.0154436982728524
13	0.0145172895416261
14	0.0166677229228722
15	0.0160862496791307
16	0.0172338663994074
17	0.0158958606319679
18	0.0166120124266483
19	0.0160047673775167
20	0.0142229659067141
21	0.0151736903275795
22	0.0188331583570801
23	0.0189065434365175
24	0.0173130193905817
25	0.0181694540663451
