pos	3pG>A
1	0.0217767733982919
2	0.0349891457029754
3	0.0182933167030454
4	0.0186473912876312
5	0.019006515333859
6	0.0246955633143149
7	0.0251632047477745
8	0.0219495972211958
9	0.0235010890748596
10	0.0232128829536528
11	0.0181912489348301
12	0.0199905154488746
13	0.0219822898865931
14	0.0199529625976785
15	0.0207816968541468
16	0.0223515715948778
17	0.0225003899547652
18	0.0216349929323072
19	0.0200620238140817
20	0.0208647182886412
21	0.0209763245160793
22	0.0227765726681128
23	0.0221453287197232
24	0.0221272216284685
25	0.0211640211640212
