pos	5pC>T
1	0.0319918004600912
2	0.053035195350339
3	0.0286060830132873
4	0.0295504255720032
5	0.0263123336601765
6	0.0302954139656088
7	0.0323237618970802
8	0.0272264808362369
9	0.0274561249266526
10	0.0297990128003864
11	0.0248937497112764
12	0.0267622067408409
13	0.0274092857943031
14	0.0270433699851747
15	0.0255629504257473
16	0.0245385296264949
17	0.0234609171871086
18	0.0249978075944927
19	0.0227654688961694
20	0.0222831676379842
21	0.024226446164146
22	0.0250005583200859
23	0.0268672970940635
24	0.0375351290587574
25	0.0362862827045285
