pos	3pG>A
1	0.0275129371299918
2	0.0401625568599735
3	0.0250455628207383
4	0.025026637523321
5	0.0232985357480118
6	0.0271636133922931
7	0.029038760980383
8	0.0249342449430365
9	0.0251102074563443
10	0.0274758494672775
11	0.0250431965655045
12	0.0264614297048038
13	0.0272291219173436
14	0.0257441145226169
15	0.0242596587177009
16	0.0245874450617796
17	0.0251126905788771
18	0.025754901646183
19	0.0218755541941413
20	0.0236631849347411
21	0.0252927264789438
22	0.0247005502085599
23	0.026116936056298
24	0.0306961564488911
25	0.0299026015415556
