"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0461663935129032,0.00477184843963149,8.58712772470431e-06,0.158867044265601,0.567271832018167,-40454.4449249537
"Std.",9.77923239005068e-05,0.00010453735810386,8.67293510475379e-06,0.00881540263754003,0.0014834085478915,1.74473910371271
"Acceptance ratio",0.2133,0.17774,0.18966,0.25948,0.25924,0.71104
"0%",0.0457785441928305,0.00438422209074215,4.77582227801422e-09,0.124383208292945,0.561368555153132,-40467.2017205402
"2.5%",0.0459761844393265,0.00457191266570675,2.53329801204876e-07,0.141912220754315,0.564365010941372,-40458.7197560848
"5%",0.0460068709979702,0.00460167604931213,4.89564787842742e-07,0.144771601107508,0.564800515856774,-40457.7848064565
"7.5%",0.046027588359686,0.00462279369046484,7.66198923051114e-07,0.146393629057236,0.56510016949866,-40457.2037524349
"10%",0.0460414764605329,0.004639632427203,9.71440210773932e-07,0.147676648779856,0.565362896964904,-40456.7956882211
"12.5%",0.0460534450452332,0.00465078500002847,1.23095746127854e-06,0.148887647019548,0.565568069244221,-40456.4587658163
"15%",0.0460638938890208,0.0046615065687009,1.42771169283809e-06,0.149869324557634,0.565741539557876,-40456.1714224966
"17.5%",0.0460733825800378,0.00467208093628351,1.72458351162589e-06,0.150767200167192,0.565877411509716,-40455.9303452127
"20%",0.046082479445037,0.00468195980221277,1.97254231798005e-06,0.151553667251026,0.566019746635335,-40455.7354506511
"22.5%",0.0460918574851171,0.00469082850374957,2.18255709795219e-06,0.15237665068173,0.566142020002204,-40455.5309643301
"25%",0.0460993328489714,0.00469983876647051,2.44875752514389e-06,0.153070677215553,0.566270253253003,-40455.3601652026
"27.5%",0.0461066481232944,0.00470695066137431,2.72291091137247e-06,0.153598168031571,0.566395390612009,-40455.2017860323
"30%",0.0461138133033771,0.00471572882353851,3.00293550870786e-06,0.154206382893865,0.566506349905921,-40455.0576158135
"32.5%",0.0461216589126373,0.00472251985430753,3.28081766267524e-06,0.15474880408593,0.566607527428068,-40454.9238870026
"35%",0.0461289059697837,0.00472917267319541,3.63325034056091e-06,0.155294959610753,0.566710035836727,-40454.7887151075
"37.5%",0.0461354161401214,0.00473711323642825,3.9625099070875e-06,0.15580191140036,0.566812331702325,-40454.6694218176
"40%",0.0461412926730708,0.00474360911660802,4.31834927059366e-06,0.156410816601412,0.566909025459568,-40454.5466453064
"42.5%",0.0461471706307738,0.00475182472625466,4.6989621888293e-06,0.156958211970702,0.566998649405521,-40454.4356060101
"45%",0.0461536940244584,0.00475909365758736,5.0872248738093e-06,0.157472310097326,0.56710065065539,-40454.3175452715
"47.5%",0.0461596217660602,0.00476570828450339,5.45779035293589e-06,0.158041693906121,0.567188501971169,-40454.205305225
"50%",0.0461660598926174,0.00477258961997471,5.89951766915288e-06,0.158642818856942,0.567273373212776,-40454.102501824
"52.5%",0.0461730399580774,0.00477841320226201,6.3099719004257e-06,0.159177728348694,0.567368954197584,-40454.0073501839
"55%",0.0461793249265203,0.00478396183200629,6.77012989386045e-06,0.159718415017546,0.567455628343004,-40453.9038050974
"57.5%",0.0461849097473834,0.00479095163169095,7.22264629245552e-06,0.160314815626137,0.567545939892454,-40453.8119887583
"60%",0.046190261797519,0.00479702583025951,7.73143335796377e-06,0.160939740139201,0.567639075341755,-40453.7231892815
"62.5%",0.0461963776226514,0.00480383609839599,8.28254111105777e-06,0.161493863299529,0.567734692761396,-40453.6255679119
"65%",0.0462029182565044,0.00481093510841619,8.91703890867197e-06,0.162073375550944,0.567833167093024,-40453.5343359704
"67.5%",0.0462108195793866,0.00481857162327591,9.49453458015262e-06,0.16263872524595,0.567947114979322,-40453.4445826219
"70%",0.0462185155038521,0.00482551788429247,1.02061837099442e-05,0.163361192716831,0.568059468832872,-40453.3530608342
"72.5%",0.0462262709453066,0.0048325110897401,1.09385700396859e-05,0.164067728982333,0.568161636867293,-40453.2582840177
"75%",0.0462337302496048,0.00484108411774254,1.1842953417915e-05,0.164766236039274,0.56827355362878,-40453.1633354375
"77.5%",0.0462404773848641,0.00485026286517053,1.2699932283767e-05,0.16542291745206,0.56839658650458,-40453.0714378589
"80%",0.0462480881648914,0.00485940892264127,1.3724197642572e-05,0.166295261339265,0.568521578324605,-40452.9713061868
"82.5%",0.0462564374587685,0.00486946395838029,1.48825004672867e-05,0.167102393454198,0.568647015770618,-40452.868842921
"85%",0.0462677996635814,0.00488120401102512,1.62005237493375e-05,0.168081902796818,0.568799908751429,-40452.7714805416
"87.5%",0.046278899080995,0.0048921342557804,1.79198035259391e-05,0.169042379432986,0.568963996217825,-40452.6660080278
"90%",0.0462902854710677,0.00490851998447837,2.00794801948085e-05,0.170414224259425,0.569176154993709,-40452.5442523108
"92.5%",0.0463064374451832,0.00492488630169347,2.25870475655039e-05,0.171723464689381,0.569419698363632,-40452.4140585153
"95%",0.0463278777352816,0.00494626856262482,2.58511897629452e-05,0.173565536773348,0.569729468873084,-40452.2528745963
"97.5%",0.0463620569058002,0.00497907632836431,3.21971112555581e-05,0.176578762202833,0.570179947098751,-40452.0564985344
"100%",0.0465308757630339,0.00520048433805726,8.74008722522575e-05,0.198338928165419,0.573808162570232,-40451.5195142204
