pos	5pC>T
1	0.00405518101895176
2	0.0151857912976511
3	0.00831687711506789
4	0.0113416072106641
5	0.0118306207024286
6	0.0154222593433482
7	0.0174008142758143
8	0.0142821473158552
9	0.0152713362666984
10	0.0165127648017382
11	0.0130403143647213
12	0.0135301705604128
13	0.0138609523430187
14	0.0164602508796692
15	0.0157919687123472
16	0.0156442220946445
17	0.0146794976349698
18	0.0161057195952922
19	0.0137426900584795
20	0.0151075537768884
21	0.0148425084552382
22	0.0160809642475716
23	0.0157171717171717
24	0.0168942946966964
25	0.0170840064620355
