Sample	Filename	File type	Encoding	Total Sequences	Sequences flagged as poor quality	Sequence length	%GC	total_deduplicated_percentage	avg_sequence_length	basic_statistics	per_base_sequence_quality	per_tile_sequence_quality	per_sequence_quality_scores	per_base_sequence_content	per_sequence_gc_content	per_base_n_content	sequence_length_distribution	sequence_duplication_levels	overrepresented_sequences	adapter_content
Gmi-ABas_028-Ex1-b-cssl2.clmp.r1	Gmi-ABas_028-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2893141.0	0.0	33-150	44.0	59.484154572037305	130.47165312717217	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_028-Ex1-b-cssl2.clmp.r2	Gmi-ABas_028-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2893141.0	0.0	33-150	44.0	62.29607846647727	130.56162074368308	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_029-Ex1-b-cssl.clmp.r1	Gmi-ABas_029-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2538346.0	0.0	33-150	46.0	57.31773202380038	130.51712138534305	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_029-Ex1-b-cssl.clmp.r2	Gmi-ABas_029-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2538346.0	0.0	33-150	46.0	61.77714998344928	130.60868494681182	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_030-Ex1-b-cssl2.clmp.r1	Gmi-ABas_030-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2397742.0	0.0	33-150	48.0	59.43675413704453	132.38024649858076	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_030-Ex1-b-cssl2.clmp.r2	Gmi-ABas_030-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2397742.0	0.0	33-150	48.0	64.31359190102103	132.46905213321534	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_031-Ex1-b-cssl.clmp.r1	Gmi-ABas_031-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2578951.0	0.0	33-150	46.0	59.415815426955476	128.13990300707536	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_031-Ex1-b-cssl.clmp.r2	Gmi-ABas_031-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2578951.0	0.0	33-150	46.0	63.3044917661956	128.26090918361768	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_032-Ex1-b-cssl.clmp.r1	Gmi-ABas_032-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2446803.0	0.0	33-150	46.0	62.28401282004473	129.71138461085752	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_032-Ex1-b-cssl.clmp.r2	Gmi-ABas_032-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2446803.0	0.0	33-150	46.0	64.9369119815695	129.84474843295516	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_033-Ex1-b-cssl2.clmp.r1	Gmi-ABas_033-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2468298.0	0.0	33-150	46.0	61.31124452403994	129.67903834950238	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_033-Ex1-b-cssl2.clmp.r2	Gmi-ABas_033-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2468298.0	0.0	33-150	46.0	63.3810906916178	129.8017921660999	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_034-Ex1-b-cssl2.clmp.r1	Gmi-ABas_034-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2069154.0	0.0	33-150	44.0	61.388083909378956	125.03980467379422	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_034-Ex1-b-cssl2.clmp.r2	Gmi-ABas_034-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2069154.0	0.0	33-150	44.0	64.77178809444368	125.13935647129213	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_035-Ex1-b-cssl2.clmp.r1	Gmi-ABas_035-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2958235.0	0.0	33-150	50.0	60.73171582913047	134.91523628109329	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_035-Ex1-b-cssl2.clmp.r2	Gmi-ABas_035-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2958235.0	0.0	33-150	50.0	63.887233551376255	135.00871026135516	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_036-Ex1-b-cssl.clmp.r1	Gmi-ABas_036-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2835971.0	0.0	33-150	45.0	59.45190787599378	132.29352979984634	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_036-Ex1-b-cssl.clmp.r2	Gmi-ABas_036-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2835971.0	0.0	33-150	45.0	61.15970111774399	132.37407328918385	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_037-Ex1-b-cssl.clmp.r1	Gmi-ABas_037-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3452794.0	0.0	33-150	44.0	57.62387033138927	129.36775984898028	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_037-Ex1-b-cssl.clmp.r2	Gmi-ABas_037-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3452794.0	0.0	33-150	44.0	61.938765974992805	129.48100639655885	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_038-Ex1-b-cssl.clmp.r1	Gmi-ABas_038-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2803901.0	0.0	33-150	47.0	64.38553781306659	128.60746331628684	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_038-Ex1-b-cssl.clmp.r2	Gmi-ABas_038-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2803901.0	0.0	33-150	47.0	66.14539630330472	128.69818156917808	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_039-Ex1-b-cssl.clmp.r1	Gmi-ABas_039-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2266015.0	0.0	33-150	47.0	65.16306501420495	129.4679774847033	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_039-Ex1-b-cssl.clmp.r2	Gmi-ABas_039-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2266015.0	0.0	33-150	47.0	67.3232470065799	129.57998865850402	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_040-Ex1-b-cssl.clmp.r1	Gmi-ABas_040-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2751038.0	0.0	33-150	45.0	59.121411901811506	129.60052860047736	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_040-Ex1-b-cssl.clmp.r2	Gmi-ABas_040-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2751038.0	0.0	33-150	45.0	61.07166633401173	129.707744494987	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_041-Ex1-b-cssl.clmp.r1	Gmi-ABas_041-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3248269.0	0.0	33-150	46.0	57.690970820565326	133.0416982091077	pass	pass	pass	pass	pass	warn	pass	warn	warn	warn	pass
Gmi-ABas_041-Ex1-b-cssl.clmp.r2	Gmi-ABas_041-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3248269.0	0.0	33-150	46.0	59.92764794629301	133.16088722947515	pass	pass	pass	pass	pass	warn	pass	warn	warn	pass	pass
Gmi-ABas_042-Ex1-b-cssl.clmp.r1	Gmi-ABas_042-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2387826.0	0.0	33-150	44.0	58.84561622439535	129.1328337994477	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_042-Ex1-b-cssl.clmp.r2	Gmi-ABas_042-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2387826.0	0.0	33-150	44.0	61.42862960459661	129.2338503726821	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_043-Ex1-b-cssl.clmp.r1	Gmi-ABas_043-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2588677.0	0.0	33-150	46.0	58.25215024910821	133.28642352831196	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_043-Ex1-b-cssl.clmp.r2	Gmi-ABas_043-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2588677.0	0.0	33-150	46.0	60.43862980628355	133.37843848421414	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_045-Ex1-b-cssl2.clmp.r1	Gmi-ABas_045-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602663.0	0.0	33-150	28.0	13.741324697192633	134.44527476753868	pass	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass
Gmi-ABas_045-Ex1-b-cssl2.clmp.r2	Gmi-ABas_045-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	7602663.0	0.0	33-150	28.0	16.411040293287005	134.56381573140885	pass	pass	pass	pass	warn	fail	pass	warn	fail	warn	pass
Gmi-ABas_046-Ex1-b-cssl.clmp.r1	Gmi-ABas_046-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3403147.0	0.0	33-150	45.0	57.54936790537434	130.77604199877348	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
Gmi-ABas_046-Ex1-b-cssl.clmp.r2	Gmi-ABas_046-Ex1-b-cssl.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	3403147.0	0.0	33-150	46.0	60.8586756622326	130.85989467983606	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_047-Ex1-b-cssl2.clmp.r1	Gmi-ABas_047-Ex1-b-cssl2.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2581499.0	0.0	33-150	43.0	66.58903187771139	123.83165323713082	pass	pass	pass	pass	pass	warn	pass	warn	warn	warn	pass
Gmi-ABas_047-Ex1-b-cssl2.clmp.r2	Gmi-ABas_047-Ex1-b-cssl2.clmp.r2.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2581499.0	0.0	33-150	43.0	67.61225852793457	123.93716751391342	pass	pass	pass	pass	pass	fail	pass	warn	warn	pass	pass
Gmi-ABas_048-Ex1-b-cssl.clmp.r1	Gmi-ABas_048-Ex1-b-cssl.clmp.r1.fq.gz	Conventional base calls	Sanger / Illumina 1.9	2761968.0	0.0	33-150	47.0	64.02070193157721	129.47540883891486	pass	pass	pass	pass	pass	fail	pass	warn	warn	warn	pass
