pos	3pG>A
1	0.0103419164204306
2	0.0115513223224238
3	0.00929842764785697
4	0.0101527383321779
5	0.0112558758004502
6	0.0142941196829682
7	0.0131984210818925
8	0.0119969821586067
9	0.0132200291602289
10	0.0136089147623599
11	0.0149285403558658
12	0.0144017644618173
13	0.014472701717398
14	0.0146424750645674
15	0.014655407245982
16	0.0155423827974081
17	0.0148736890706418
18	0.0159097930182268
19	0.0152957209048787
20	0.0144366349950106
21	0.0163309211813026
22	0.0175198253586385
23	0.0154337355917528
24	0.0141598244226334
25	0.0162272893026448
