pos	5pC>T
1	0.0302375809935205
2	0.0464384596023156
3	0.0232974910394265
4	0.024644337403383
5	0.0220763723150358
6	0.0287459575997125
7	0.0301997649823737
8	0.0256735340729002
9	0.0243623470204735
10	0.0271987515327165
11	0.0189880364394688
12	0.0229290772170395
13	0.0260979535525408
14	0.0239586767776679
15	0.0232611174458381
16	0.0212377255081069
17	0.0254025044722719
18	0.0235062528948587
19	0.0205983889528193
20	0.0192867147936645
21	0.0238151379391653
22	0.0246646965219368
23	0.0255027524997191
24	0.0305044510385757
25	0.0279630027963003
