"","Position","C.T","G.A"
"1",1,0.601677175147253,0.321967260097103
"2",2,0.57502422972929,0.32688396177519
"3",3,0.552690368249756,0.34883624339378
"4",4,0.535424148727968,0.368327886324252
"5",5,0.521755619764298,0.384319365155118
"6",6,0.510627563962748,0.397342605956448
"7",7,0.502378283645319,0.406579420184114
"8",8,0.494163838819315,0.415938032407285
"9",9,0.484662756611161,0.426716955431825
"10",10,0.474381412313831,0.437859803368634
"11",11,0.467365860952243,0.444869962598447
"12",12,0.470223559035082,0.44121524603984
"13",-12,0.451803428937301,0.460061961046305
"14",-11,0.453225207188927,0.459225506625521
"15",-10,0.449696247479916,0.463222386741277
"16",-9,0.44677146067939,0.466737267316981
"17",-8,0.445009845632405,0.469390397826101
"18",-7,0.440591776076418,0.474735677995306
"19",-6,0.434914856529982,0.481612421109507
"20",-5,0.425127046960826,0.492520511574655
"21",-4,0.405432305855132,0.511436720904107
"22",-3,0.380190326769851,0.534632363321706
"23",-2,0.366095119939837,0.55561555960824
"24",-1,0.384190265943568,0.574600940995822
