Sample	Top over-represented sequence	Sum of remaining over-represented sequences
Gmi-ABas_001-Ex1-b-cssl2.1	0.44821139304306684	0.9003776446564895
Gmi-ABas_001-Ex1-b-cssl2.2	0.25896342979523057	0.0
Gmi-ABas_003-Ex1-b-cssl2.1	0.6972260885394819	2.0273648576070844
Gmi-ABas_003-Ex1-b-cssl2.2	0.39442843267727173	0.0
Gmi-ABas_004-Ex1-b-cssl2.1	0.957773546950212	2.7643034187595577
Gmi-ABas_004-Ex1-b-cssl2.2	0.5065981238389458	0.0
Gmi-ABas_008-Ex1-b-cssl.1	0.0	0.0
Gmi-ABas_008-Ex1-b-cssl.2	0.0	0.0
Gmi-ABas_009-Ex1-b-cssl.1	0.2994561435256647	0.31256727902486753
Gmi-ABas_009-Ex1-b-cssl.2	0.19312446941444172	0.0
Gmi-ABas_010-Ex1-b-cssl.1	0.39629557559310286	0.6561253145223054
Gmi-ABas_010-Ex1-b-cssl.2	0.2709587951751157	0.0
Gmi-ABas_011-Ex1-b-cssl.1	0.20675444550711827	0.22723674095053983
Gmi-ABas_011-Ex1-b-cssl.2	0.16617190779953075	0.0
Gmi-ABas_012-Ex1-b-cssl.1	0.358066370254896	0.6120274330267994
Gmi-ABas_012-Ex1-b-cssl.2	0.2857099115417024	0.0
Gmi-ABas_013-Ex1-b-cssl.1	0.10714505817241568	0.0
Gmi-ABas_013-Ex1-b-cssl.2	0.15553235055566184	0.0
Gmi-ABas_014-Ex1-b-cssl.1	0.10488959582242295	0.0
Gmi-ABas_014-Ex1-b-cssl.2	0.25074465610768065	0.0
Gmi-ABas_015-Ex1-b-cssl.1	0.0	0.0
Gmi-ABas_015-Ex1-b-cssl.2	0.1335304831685444	0.0
Gmi-ABas_016-Ex1-b-cssl.1	0.10559225399486098	0.0
Gmi-ABas_016-Ex1-b-cssl.2	0.18719880016321308	0.0
Gmi-ABas_017-Ex1-b-cssl2.1	0.0	0.0
Gmi-ABas_017-Ex1-b-cssl2.2	0.159167372575579	0.0
Gmi-ABas_018-Ex1-b-cssl2.1	0.0	0.0
Gmi-ABas_018-Ex1-b-cssl2.2	0.12265308655470071	0.0
Gmi-ABas_019-Ex1-b-cssl2.1	0.0	0.0
Gmi-ABas_019-Ex1-b-cssl2.2	0.14916908979476515	0.0
Gmi-ABas_022-Ex1-b-cssl2.1	0.0	0.0
Gmi-ABas_022-Ex1-b-cssl2.2	0.14766454596262354	0.0
Gmi-ABas_024-Ex1-b-cssl.1	0.1823056204658743	0.4064609368661586
Gmi-ABas_024-Ex1-b-cssl.2	0.19776522267087362	0.0
Gmi-ABas_025-Ex1-b-cssl.1	0.10050259272760048	0.0
Gmi-ABas_025-Ex1-b-cssl.2	0.17398514316434807	0.0
Gmi-ABas_026-Ex1-b-cssl.1	0.1433603395766249	1.897355985301786
Gmi-ABas_026-Ex1-b-cssl.2	0.1701941162506163	0.9147933748470628
Gmi-ABas_027-Ex1-b-cssl.1	0.14958187213380092	2.84027515511195
Gmi-ABas_027-Ex1-b-cssl.2	0.20856038126067802	1.345607409405629
Gmi-ABas_028-Ex1-b-cssl2.1	0.12315345993354754	0.7482280291366088
Gmi-ABas_028-Ex1-b-cssl2.2	0.16670445700449507	0.20180556897012117
Gmi-ABas_029-Ex1-b-cssl.1	0.20329928274854797	2.6860990893785748
Gmi-ABas_029-Ex1-b-cssl.2	0.2673931320801524	1.0891539077943952
Gmi-ABas_030-Ex1-b-cssl2.1	0.14202833723824257	0.9002591504564504
Gmi-ABas_030-Ex1-b-cssl2.2	0.1543430783733271	0.5344144812298943
Gmi-ABas_031-Ex1-b-cssl.1	0.13148567649685522	0.9999072704993963
Gmi-ABas_031-Ex1-b-cssl.2	0.19873265547413668	0.31635542669681294
Gmi-ABas_032-Ex1-b-cssl.1	0.13642962024850752	1.3904219838462544
Gmi-ABas_032-Ex1-b-cssl.2	0.16485763029119016	0.4632106678054423
Gmi-ABas_033-Ex1-b-cssl2.1	0.119464562688695	0.21784646567480193
Gmi-ABas_033-Ex1-b-cssl2.2	0.18713886291499066	0.10096392363858347
Gmi-ABas_034-Ex1-b-cssl2.1	0.12919054552213377	1.481998698925064
Gmi-ABas_034-Ex1-b-cssl2.2	0.13200334562126328	0.7378705740218704
Gmi-ABas_035-Ex1-b-cssl2.1	0.14718447217905645	1.934497535899237
Gmi-ABas_035-Ex1-b-cssl2.2	0.2240584889492166	0.6692328208955409
Gmi-ABas_036-Ex1-b-cssl.1	0.12133563557856009	0.7593558283445528
Gmi-ABas_036-Ex1-b-cssl.2	0.1780315158123439	0.1037139430734651
Gmi-ABas_037-Ex1-b-cssl.1	0.1279930065072321	0.981775900897853
Gmi-ABas_037-Ex1-b-cssl.2	0.17596501088448016	0.20830720847591114
Gmi-ABas_038-Ex1-b-cssl.1	0.1373312085699015	0.8746712798109058
Gmi-ABas_038-Ex1-b-cssl.2	0.16925491162299122	0.22227016415937817
Gmi-ABas_039-Ex1-b-cssl.1	0.11290037261085274	0.20799589759950265
Gmi-ABas_039-Ex1-b-cssl.2	0.18515507728300837	0.0
Gmi-ABas_040-Ex1-b-cssl.1	0.19830243037946427	1.005239396850961
Gmi-ABas_040-Ex1-b-cssl.2	0.1455267994527825	0.3200473405420723
Gmi-ABas_041-Ex1-b-cssl.1	0.14869208724922828	1.5166964984005675
Gmi-ABas_041-Ex1-b-cssl.2	0.17290416270514705	0.6559231081890855
Gmi-ABas_042-Ex1-b-cssl.1	0.277777839563029	1.0358198511118788
Gmi-ABas_042-Ex1-b-cssl.2	0.1653632820780189	0.10242758947733907
Gmi-ABas_043-Ex1-b-cssl.1	0.3103544006467015	1.3465121570865946
Gmi-ABas_043-Ex1-b-cssl.2	0.18013507070376633	0.42127950533790215
Gmi-ABas_045-Ex1-b-cssl2.1	0.33256237647005776	13.126831887386617
Gmi-ABas_045-Ex1-b-cssl2.2	0.31925582562704513	11.355140092154576
Gmi-ABas_046-Ex1-b-cssl.1	0.3566226502880932	2.065548178203094
Gmi-ABas_046-Ex1-b-cssl.2	0.20278082183520207	0.8870104446259088
Gmi-ABas_047-Ex1-b-cssl2.1	0.17128413002231327	0.22049231141734174
Gmi-ABas_047-Ex1-b-cssl2.2	0.13726108201641873	0.0
Gmi-ABas_048-Ex1-b-cssl.1	0.41681658636432845	1.2413497269161298
Gmi-ABas_048-Ex1-b-cssl.2	0.2372835828494532	0.4435997464475494
Gmi-ABas_049-Ex1-b-cssl2.1	0.3144598599113301	11.036430697506704
Gmi-ABas_049-Ex1-b-cssl2.2	0.303456576205991	8.968750491422101
Gmi-ABas_050-Ex1-b-cssl.1	0.19106252521316291	0.41745564270228497
Gmi-ABas_050-Ex1-b-cssl.2	0.17124937494228312	0.10298263676148486
Gmi-ABas_051-Ex1-b-cssl.1	0.18589262446528296	0.875148934690333
Gmi-ABas_051-Ex1-b-cssl.2	0.15511051309698362	0.3049325962296656
Gmi-ABas_052-Ex1-b-cssl.1	0.3703595419141591	1.600368139841419
Gmi-ABas_052-Ex1-b-cssl.2	0.21258840280481064	0.6388427329268576
Gmi-ABas_053-Ex1-b-cssl.1	0.1835923615899663	1.2520947214459726
Gmi-ABas_053-Ex1-b-cssl.2	0.14229320128355274	0.4320834036614397
Gmi-ABas_055-Ex1-b-cssl2.1	0.25893683825292957	0.5529364823586236
Gmi-ABas_055-Ex1-b-cssl2.2	0.16736914724044405	0.0
Gmi-ABas_056-Ex1-b-cssl.1	0.2232468371747987	0.5518732175772949
Gmi-ABas_056-Ex1-b-cssl.2	0.14686526092058974	0.10143468152969837
