pos	3pG>A
1	0.0109639693868776
2	0.0146944023511044
3	0.0107485929499386
4	0.0101160862354892
5	0.00930675655869852
6	0.0109448343170516
7	0.0133072315831178
8	0.0101035404141617
9	0.0111718085344557
10	0.0125583854763374
11	0.01267832289492
12	0.0136458427781304
13	0.0143549589858315
14	0.0137760665880311
15	0.0143460105069373
16	0.0168972582241764
17	0.0132944818794391
18	0.0195727926867901
19	0.0126435777612788
20	0.0160944675267877
21	0.0183954916155044
22	0.0167177878198974
23	0.0145023801616296
24	0.0126786647039271
25	0.0137453405625212
