pos	5pC>T
1	0.00466425997787511
2	0.0132119388709467
3	0.0080462248285973
4	0.0117298734606898
5	0.0109658295295423
6	0.0136193086398172
7	0.0164001745982517
8	0.0125027168569329
9	0.0138071658934825
10	0.0161040490908731
11	0.0116128934830375
12	0.0129890387962731
13	0.0138534949703379
14	0.015773673361332
15	0.0148720412376488
16	0.0153733273707352
17	0.0139020486384343
18	0.0140975645251269
19	0.0132738359755665
20	0.0130556651478464
21	0.0139767749113414
22	0.0160295180292375
23	0.015295089471275
24	0.0166042141848593
25	0.0153889535824878
