pos	5pC>T
1	0.0245337946164881
2	0.0379009716491415
3	0.0226625793737683
4	0.0240082280340876
5	0.0233382287210268
6	0.0297530784604474
7	0.0338526822471341
8	0.0287248949089211
9	0.0320400202483399
10	0.0318008135091828
11	0.0260859605417633
12	0.0264676040005798
13	0.0277039399846417
14	0.0269574125567101
15	0.0308099901765249
16	0.0288311926045703
17	0.0324764815147702
18	0.0275718399607867
19	0.0289006767880007
20	0.0277245508982036
21	0.0290402876371347
22	0.0298816297964276
23	0.0308630624003923
24	0.0322412577768243
25	0.0334372426773321
