pos	3pG>A
1	0.0117906412265339
2	0.0117447596315927
3	0.0106847238702782
4	0.0116034356195688
5	0.0121300521818341
6	0.0166753539082627
7	0.0185025115793594
8	0.0171820293395613
9	0.0172915421321578
10	0.0165785957362636
11	0.0168545040279925
12	0.0172558978919699
13	0.0176146361598778
14	0.0172457043520498
15	0.017603888995996
16	0.0186491976012467
17	0.0192616169653796
18	0.0182974355377815
19	0.0179512565800779
20	0.0183491757428661
21	0.0189526795885962
22	0.0187007151767621
23	0.018491479059034
24	0.0184957763244758
25	0.0194823459824191
