"","Position","C.T","G.A"
"1",1,0.0280431365735056,0.0289829189686365
"2",2,0.0309287680124619,0.0322013345637244
"3",3,0.032917629334461,0.035309153175695
"4",4,0.0354630191456262,0.0370508570762458
"5",5,0.0385139938572597,0.0376111054207114
"6",6,0.0408312214674932,0.0383215674360905
"7",7,0.042128443526104,0.0395647597580359
"8",8,0.0422814942098524,0.0415413443939959
"9",9,0.0424376928723347,0.0431794785224819
"10",10,0.042972450259421,0.0441657647690614
"11",11,0.0437443366882263,0.0446853060940964
"12",12,0.044685411451564,0.0448416614988633
"13",-12,0.0438211572217987,0.0456909292800693
"14",-11,0.0438990302403507,0.0445332219951707
"15",-10,0.0439733255428429,0.0431805437373483
"16",-9,0.0433770987458594,0.0422539976675523
"17",-8,0.0420703112559884,0.0417495468523531
"18",-7,0.0406778533762734,0.0409966705428923
"19",-6,0.039640555872405,0.0394974048557045
"20",-5,0.0386540059199209,0.0374729206694715
"21",-4,0.0369186473963727,0.0356178199133445
"22",-3,0.0337990731959435,0.0344438951929987
"23",-2,0.0298877381148652,0.0332215757025459
"24",-1,0.026015133686812,0.030967788200161
