pos	3pG>A
1	0.0117009907804887
2	0.0122381091885047
3	0.0103325354319861
4	0.0102664898336943
5	0.0109148017275226
6	0.0150214592274678
7	0.0156112013218243
8	0.0148793092525048
9	0.0145151529258414
10	0.0147955800072857
11	0.0164703524546109
12	0.0158290059347181
13	0.0160042275318009
14	0.0156672667682223
15	0.016405062346698
16	0.0173936817097659
17	0.0164668550560004
18	0.017486802413273
19	0.0164359861591695
20	0.0167563342070171
21	0.0169371253571362
22	0.0184402394394167
23	0.0179167090174917
24	0.0171692985956711
25	0.018060792683489
