pos	5pC>T
1	0.0179679662365517
2	0.0336919900010868
3	0.0155913605111466
4	0.0181417636190128
5	0.0167429237877361
6	0.0215967107938373
7	0.0218474268586144
8	0.0187360882609116
9	0.0196382065179137
10	0.0218599248663186
11	0.0171306416046375
12	0.0190350094503449
13	0.0197361745306951
14	0.0198336469922869
15	0.0194794681346259
16	0.0203450401780583
17	0.019720411610483
18	0.0202220874547774
19	0.0194151022195964
20	0.0204801008251118
21	0.0198432343234323
22	0.0215275729873194
23	0.024110837881605
24	0.0264062161409157
25	0.0256457528770207
