pos	3pG>A
1	0.0104508029673107
2	0.0103710934095623
3	0.00745823844966453
4	0.0100290894330943
5	0.0101422323242759
6	0.0140738790909889
7	0.0148649567997823
8	0.0143154649656462
9	0.0138824233557226
10	0.0130547424380068
11	0.0137492607924305
12	0.0139365950663139
13	0.0138695565718831
14	0.0149669451995033
15	0.0141588236267099
16	0.0160542336295722
17	0.0157253308871707
18	0.0145116771069203
19	0.0152700802382331
20	0.0155455954146325
21	0.01640300721799
22	0.0155664892277208
23	0.0158841626538256
24	0.0156213295748179
25	0.0157155502112664
