"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.05003673694637,0.00244414295247934,2.90440064727862e-06,0.150251932043756,0.502491467355342,-81176.6735878452
"Std.",6.68243982136191e-05,6.22364029762437e-05,2.92445658836538e-06,0.0068974312757359,0.000844723486096114,1.74166513065304
"Acceptance ratio",0.15218,0.11662,0.13054,0.2333,0.15608,0.57992
"0%",0.0497963428782157,0.00221702581722194,5.74648678713932e-10,0.125023619500139,0.498769701553088,-81188.3400503088
"2.5%",0.049903915813336,0.00232318886667633,7.60446023153403e-08,0.137342355929847,0.500862051257793,-81180.9192395853
"5%",0.0499234379059899,0.00234170187065431,1.39916891456442e-07,0.139253685540624,0.501099651015718,-81179.9481503002
"7.5%",0.049939895798317,0.00235438420630547,2.17493970924851e-07,0.140474717105319,0.501284558022973,-81179.4272216964
"10%",0.049951313932153,0.00236510390449203,2.89819124802143e-07,0.141451662414754,0.501416603086936,-81179.0058135081
"12.5%",0.0499593843387104,0.0023731037523233,3.66795159431486e-07,0.142365174569469,0.501520813136417,-81178.6763997826
"15%",0.0499675783525217,0.00238021902691745,4.59643635220814e-07,0.143130502307392,0.501609347160538,-81178.3963109749
"17.5%",0.0499747757776443,0.00238503307440198,5.42336612069603e-07,0.14382155889904,0.501686107244796,-81178.1652697072
"20%",0.0499819137359901,0.00239117582326917,6.36190156783744e-07,0.14436244482355,0.501757486281909,-81177.9568068824
"22.5%",0.0499868571044525,0.00239653810326236,7.17247805092874e-07,0.144939415998222,0.501831073415776,-81177.7604925134
"25%",0.0499923350577127,0.00240094631363064,8.37396048252507e-07,0.145490452684494,0.501894483753941,-81177.5918654543
"27.5%",0.0499968493478263,0.00240643831380781,9.39488459247448e-07,0.146006097979359,0.501961083951034,-81177.4432169642
"30%",0.0500023738926269,0.00241154327034775,1.05009213939667e-06,0.146441396209142,0.502037557275122,-81177.305027086
"32.5%",0.0500076137741922,0.00241551746266172,1.15480393986209e-06,0.146976054164093,0.502106234385003,-81177.1670318461
"35%",0.0500124256630914,0.00241922687645047,1.25179751799452e-06,0.147465706191048,0.502185716275877,-81177.0442363397
"37.5%",0.0500161722281555,0.00242303290718443,1.35667740565939e-06,0.147976410063936,0.502250600287515,-81176.9102463082
"40%",0.0500205135246072,0.00242711291141103,1.48192792835996e-06,0.148414696543304,0.502298448817893,-81176.795254816
"42.5%",0.0500250643936219,0.00243127910616376,1.60201700542373e-06,0.148845320901554,0.502344617714272,-81176.6752165692
"45%",0.0500282021239668,0.00243587530056547,1.71056505650768e-06,0.149262880310721,0.502397642915325,-81176.5704767354
"47.5%",0.0500320215244562,0.0024402131765277,1.84804163972448e-06,0.149659464757314,0.502445077417329,-81176.4633055227
"50%",0.0500359535077199,0.00244381117934645,1.99080249037274e-06,0.150096674617964,0.502495671752029,-81176.3636428974
"52.5%",0.0500405841147469,0.00244862269920692,2.10918318032358e-06,0.150602996646672,0.502547091924432,-81176.2473303629
"55%",0.050045076114819,0.00245329151999927,2.2666902363908e-06,0.151009501606461,0.502598924390872,-81176.1451063616
"57.5%",0.0500488723743631,0.00245749213220125,2.43758640589727e-06,0.151435095093559,0.502647014986595,-81176.0420469291
"60%",0.0500532224149609,0.00246205074467496,2.62842296835112e-06,0.151863811616307,0.502705355342126,-81175.9512931179
"62.5%",0.050058360951856,0.00246507658205058,2.84905319514781e-06,0.152365195200356,0.502761901443665,-81175.8685958233
"65%",0.0500622363689527,0.00246859544824463,3.06248016033559e-06,0.152816310987299,0.502817093063575,-81175.770653614
"67.5%",0.0500669371549828,0.00247165152646561,3.25838239077686e-06,0.1533284316276,0.502871819272747,-81175.681221061
"70%",0.0500715355743137,0.00247601650547937,3.50424727390799e-06,0.153831797844987,0.502934215770057,-81175.5865871463
"72.5%",0.0500769293880852,0.00248043036391274,3.78365953934571e-06,0.154310287828855,0.50299025572075,-81175.495129889
"75%",0.0500820829120035,0.00248601693683205,4.02945104169476e-06,0.154831679953249,0.503054709589342,-81175.3921989117
"77.5%",0.0500876539770179,0.00249132971286754,4.36469678277886e-06,0.155366993489499,0.503126965506988,-81175.2910759289
"80%",0.0500934665355536,0.00249566468110467,4.74663433306854e-06,0.155977833893778,0.503199572570116,-81175.1984941903
"82.5%",0.0500995831117874,0.00250136066367381,5.09996051146176e-06,0.156683833134039,0.503273549940999,-81175.0956260589
"85%",0.0501052084789991,0.00250715733796608,5.50789678114184e-06,0.157366000522479,0.503364191894047,-81174.9906385695
"87.5%",0.0501132215168029,0.00251399887122709,5.95337299313299e-06,0.158165879682486,0.503473615217584,-81174.8779765796
"90%",0.0501225084736668,0.00252252165434587,6.63025058619191e-06,0.159069145483433,0.503587443782364,-81174.7486619106
"92.5%",0.0501317010334666,0.00253260515447993,7.5684801586473e-06,0.160236769637795,0.503724996463726,-81174.6065535296
"95%",0.0501466513799957,0.00254620402135961,8.80133400714001e-06,0.161744845190485,0.503881119796668,-81174.4613047312
"97.5%",0.0501679248641509,0.00256925581214303,1.0942922863674e-05,0.164185506382763,0.504134428105728,-81174.2842616636
"100%",0.0502911754908662,0.00268199768609657,2.63664138400508e-05,0.17998383889105,0.505889761945,-81173.7154213203
