"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0558757829336664,0.00172718018869351,1.10876205376091e-05,0.152896132277704,0.459318849107272,-12267.3832767424
"Std.",0.000147685355463842,0.000132702107913843,1.12049014885987e-05,0.0164445819019042,0.00153113737333071,1.76755911593518
"Acceptance ratio",0.16774,0.12392,0.12318,0.28458,0.28208,0.6687
"0%",0.0553556438955004,0.00124746272452369,9.00790383033688e-09,0.0961683613158866,0.453388896760495,-12281.987795136
"2.5%",0.0555943582474563,0.00145890669624735,2.88133755155566e-07,0.122952409309784,0.456209115769794,-12271.6889020189
"5%",0.0556375250929464,0.00150667190340283,6.1990671171029e-07,0.126969188078425,0.456751116893216,-12270.7281921659
"7.5%",0.0556659366449515,0.00153128675986516,8.78235915484536e-07,0.129846310862053,0.457078541139443,-12270.1707202848
"10%",0.0556887873817495,0.00155087841810517,1.25538336643351e-06,0.132077962894152,0.457326330737966,-12269.7588723166
"12.5%",0.0557060077409835,0.00157137233420646,1.52928700854079e-06,0.13392603360518,0.457537989835395,-12269.4288552252
"15%",0.0557235903905691,0.00158827533012747,1.8018389860696e-06,0.135646697206612,0.45772644441642,-12269.1478574251
"17.5%",0.0557373091360424,0.00160448049925498,2.09428599768858e-06,0.137384496480614,0.45790943969946,-12268.9078818025
"20%",0.0557506638181161,0.00161727570629493,2.4480722326488e-06,0.138827234379532,0.458046681857797,-12268.7073246694
"22.5%",0.0557628387839074,0.00162989191459864,2.77819190611545e-06,0.140173314160011,0.458184219617846,-12268.5191058095
"25%",0.0557750187262357,0.00163998023779343,3.0612396202006e-06,0.141372661787727,0.458310925765026,-12268.3334487941
"27.5%",0.0557863647733307,0.00164872536116163,3.40260044278615e-06,0.142510451131947,0.458429568592889,-12268.1696835881
"30%",0.0557982924478185,0.00165724340549689,3.96963725529827e-06,0.1437802643352,0.458545905643805,-12268.0050920648
"32.5%",0.0558057946817037,0.0016672865287918,4.3745113145137e-06,0.145036005792958,0.458649111777237,-12267.8653510477
"35%",0.055816424935426,0.00167655606610622,4.91420278158422e-06,0.146135823391235,0.458754683845351,-12267.7416728095
"37.5%",0.0558259001917486,0.00168537750740508,5.44356490136548e-06,0.147253343710519,0.458849650252828,-12267.6174817149
"40%",0.0558334205360575,0.0016952827947292,5.85021317976859e-06,0.148223329079513,0.458962345968622,-12267.496517564
"42.5%",0.0558431791377817,0.00170389120451343,6.27557386415061e-06,0.149361164613584,0.459059562872308,-12267.3829218663
"45%",0.0558549598837994,0.00171204900879505,6.77840811625965e-06,0.15034547281437,0.459146642725189,-12267.2697428977
"47.5%",0.0558644029837938,0.00172020112431695,7.23764754300025e-06,0.151416918321356,0.459246620035839,-12267.1586071583
"50%",0.0558726866478484,0.00172757565053279,7.6868225786086e-06,0.152480792702868,0.45934135025179,-12267.0501721291
"52.5%",0.0558801563892028,0.00173710323109507,8.28699102178976e-06,0.153581957823431,0.459430222948102,-12266.9391987478
"55%",0.0558896826183458,0.00174504609913093,8.82017532643612e-06,0.154458221125708,0.459529438048515,-12266.8355094452
"57.5%",0.0558997655766924,0.00175345868218463,9.33946490228436e-06,0.155570500351285,0.459630525505085,-12266.7348400482
"60%",0.055909151958478,0.00176187870569888,9.99285697083451e-06,0.156535733715005,0.459723872671974,-12266.6401477231
"62.5%",0.0559196692557298,0.00177050413342985,1.07580597757361e-05,0.157711656238972,0.45983258934011,-12266.5488371273
"65%",0.0559294131162677,0.00177937057503934,1.14794279758677e-05,0.15875068331049,0.459937474998106,-12266.4566649099
"67.5%",0.0559393894804616,0.00178915987752368,1.24336372405831e-05,0.159873689180511,0.460035109999627,-12266.356176539
"70%",0.0559505280202664,0.00179855944900052,1.33345148416505e-05,0.161011283812882,0.460139463568867,-12266.2649817863
"72.5%",0.0559609057872949,0.00180677144391115,1.41637917366217e-05,0.162144943316622,0.460268203855574,-12266.1719349484
"75%",0.0559750078703259,0.00181685870973231,1.51151268938467e-05,0.163488108628412,0.460371586905816,-12266.0851158348
"77.5%",0.0559865220427605,0.00182837180940958,1.626907836579e-05,0.164751908229859,0.460466477287179,-12265.9936503042
"80%",0.0559973363544884,0.00184047025729972,1.75480116939243e-05,0.166140651659611,0.460587441264187,-12265.8930051665
"82.5%",0.0560132381379201,0.00185571191413025,1.90730304728541e-05,0.167718167822885,0.460719635126966,-12265.7957728299
"85%",0.0560282368902377,0.0018682223033649,2.09328348322317e-05,0.169531791481694,0.460865474475963,-12265.6809864481
"87.5%",0.0560476672703231,0.00188259988150788,2.27938399325607e-05,0.17163899251558,0.461045432891647,-12265.5745593415
"90%",0.056067023142223,0.00189727324622225,2.53466555081216e-05,0.174164625753864,0.461245225408968,-12265.4523927035
"92.5%",0.0560931339526486,0.00191758987632339,2.89090850975481e-05,0.177189090275931,0.46149770316898,-12265.3181781474
"95%",0.0561256492504866,0.00194144796529827,3.34943414843194e-05,0.181197933151189,0.461818604613324,-12265.1620999072
"97.5%",0.0561764779150256,0.0019803175932133,4.12649793105595e-05,0.186977192472578,0.462272811195974,-12264.9509652924
"100%",0.0565077119584877,0.00222153031059746,0.000123321811290054,0.229249224276721,0.464781201185605,-12264.4088470068
