pos	3pG>A
1	0.0114305048840767
2	0.012859701123873
3	0.0101099456590421
4	0.0105445683756678
5	0.00995316159250586
6	0.0131385708645874
7	0.0133963629644457
8	0.0128638442935812
9	0.013968788249694
10	0.0145628152774442
11	0.0152303065321422
12	0.0154641526647913
13	0.0150340219456875
14	0.0149298567094235
15	0.0156242833774136
16	0.0152705799129592
17	0.0150003807203229
18	0.0152624491122703
19	0.0145555806427335
20	0.0152549298545636
21	0.0168667282240689
22	0.0174871279668467
23	0.0167364016736402
24	0.0159363797179042
25	0.0174951070473459
