"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0349801921133338,0.00638084301999523,1.6029061059736e-05,0.152148383160435,0.574030865371338,-15899.0608280802
"Std.",0.000131403896628232,0.000151587225835033,1.58544613425298e-05,0.0101507016438688,0.00265019339395481,1.72894586054666
"Acceptance ratio",0.28146,0.12698,0.1766,0.28136,0.2365,0.71472
"0%",0.034468315255502,0.00587599511240199,1.81048974444621e-09,0.108434300990603,0.56438542884757,-15911.5347857716
"2.5%",0.0347314435746577,0.00607355229709257,4.25363717548244e-07,0.133604222866069,0.568726438524687,-15903.211292756
"5%",0.0347672815828122,0.00612631840443627,8.56910699502799e-07,0.13610347312682,0.569610877306868,-15902.3105992183
"7.5%",0.0347922288612136,0.00616684872560552,1.23282886793255e-06,0.137877400047878,0.570206916186309,-15901.7529026425
"10%",0.0348129224700667,0.0061894071124558,1.74246978307848e-06,0.139161279086921,0.57060735273814,-15901.3588986535
"12.5%",0.0348278851057272,0.00620916694558212,2.18592719259609e-06,0.140451153942392,0.570967791631243,-15901.0521088891
"15%",0.0348441701871592,0.00622880895929191,2.69120287056689e-06,0.141637294170341,0.571285311372216,-15900.7765530438
"17.5%",0.0348562779145194,0.00624274277122886,3.12558711858991e-06,0.142714231572968,0.571564529960165,-15900.5453118381
"20%",0.0348688041778346,0.00625634049150654,3.63767286837239e-06,0.143575251713188,0.571815178907073,-15900.3465003955
"22.5%",0.0348798005744406,0.00627006913127201,4.08160854491805e-06,0.144279331917773,0.572042387610586,-15900.1654579447
"25%",0.0348899545147568,0.00628071864532137,4.57555480907452e-06,0.144962327723783,0.572266622588705,-15899.9762501534
"27.5%",0.0348997782281856,0.00629290820702133,5.1011621873708e-06,0.145727825792065,0.572456628640216,-15899.8189389915
"30%",0.0349098410043212,0.0063061453109089,5.61714572559275e-06,0.146520179579437,0.572662849482282,-15899.6619796214
"32.5%",0.0349191161948335,0.00631572744927134,6.2407686499008e-06,0.147221506229565,0.572842444240475,-15899.5272536127
"35%",0.0349270662062415,0.00632612537323223,6.84788667877173e-06,0.147863697676636,0.573023238185671,-15899.4054300725
"37.5%",0.0349360531381286,0.00633399713188908,7.44026394187387e-06,0.148577595331322,0.573191683460723,-15899.2784342099
"40%",0.034945970323824,0.00634422911641552,8.1527473388178e-06,0.149255026787202,0.573365514149258,-15899.1605235414
"42.5%",0.0349535577947009,0.00635615630066393,8.88168422173554e-06,0.149894450449274,0.573544682177017,-15899.047823237
"45%",0.0349611257417711,0.00636490295950634,9.70690850115999e-06,0.150603334848883,0.573694090284295,-15898.9361673691
"47.5%",0.0349695375632857,0.0063737085481101,1.03969659066134e-05,0.1512062536469,0.573872163873447,-15898.8318184271
"50%",0.0349781131097378,0.00638160249286835,1.13671923921309e-05,0.151914455080136,0.574046031461912,-15898.7291122457
"52.5%",0.0349865551664183,0.00639005244021011,1.21415403474739e-05,0.15258787340855,0.574222936229274,-15898.6297951473
"55%",0.0349951759346855,0.00639740564708967,1.30709301325525e-05,0.153210089120894,0.574397218750324,-15898.5286834134
"57.5%",0.0350037100695637,0.00640635942558177,1.3961004002679e-05,0.153844820011088,0.574553971770688,-15898.4362199606
"60%",0.0350127154561628,0.0064160708138198,1.49873244934588e-05,0.154463998254278,0.574722909413288,-15898.3438334796
"62.5%",0.0350218829817689,0.00642420104973774,1.61307526042597e-05,0.155196530796972,0.574908386325995,-15898.2557639681
"65%",0.0350302483679775,0.00643497813604112,1.73843232944315e-05,0.155899220795505,0.575105251529443,-15898.1601321804
"67.5%",0.0350384308266788,0.00644442414928458,1.8375943819236e-05,0.156541298756187,0.575282700972476,-15898.0682614392
"70%",0.035048445841742,0.00645387084893853,1.9542650275314e-05,0.157215331602492,0.575462930004369,-15897.9788225975
"72.5%",0.0350586075117427,0.00646694640566229,2.09961073105684e-05,0.15808739318387,0.575671749588918,-15897.8902650501
"75%",0.0350679487021785,0.00647723110940846,2.24630657500861e-05,0.158841515863113,0.57586704374927,-15897.7950732627
"77.5%",0.0350792834008738,0.00648767693650367,2.40889547981944e-05,0.159707118988317,0.576056992392108,-15897.7048305583
"80%",0.0350911449569732,0.0065022650072294,2.58809744378786e-05,0.160582301540453,0.576284069581215,-15897.6077873879
"82.5%",0.0351031524925518,0.00651955333564574,2.79178642305041e-05,0.161533991955807,0.576555456469743,-15897.510781614
"85%",0.0351159690647408,0.00653535339940022,3.04462607790337e-05,0.16266265742959,0.576817999265875,-15897.4061442101
"87.5%",0.0351308916436161,0.0065531700931178,3.33293610608471e-05,0.16387558182382,0.577107073655189,-15897.2968019674
"90%",0.0351485500349457,0.00657419686793914,3.67481678387443e-05,0.165316868048718,0.577427896874889,-15897.1694780834
"92.5%",0.0351696724075769,0.00660278615742029,4.11916551120396e-05,0.167016013146858,0.577830869277313,-15897.0372277958
"95%",0.0351984017317612,0.00663462481547441,4.68571756224997e-05,0.169358916207001,0.578279214717507,-15896.8885750624
"97.5%",0.0352435517355726,0.00668146299743617,5.64483979410715e-05,0.17286668605059,0.579155309882711,-15896.7051818315
"100%",0.0355659555693245,0.00700632978715202,0.000186019452554731,0.202805848017559,0.583548886127412,-15896.1436709819
