"","Position","C.T","G.A"
"1",1,0.153430885816634,0.211068326821011
"2",2,0.182634817100105,0.216094136475678
"3",3,0.198750063793103,0.226919767461823
"4",4,0.211967377528183,0.235814563550254
"5",5,0.228004961852416,0.238300488855746
"6",6,0.242701077402357,0.238805461594317
"7",7,0.253277095264997,0.24071681046649
"8",8,0.259644293752164,0.244775659813899
"9",9,0.264804233619168,0.248343336711295
"10",10,0.267060689370564,0.253463200015855
"11",11,0.267319763106491,0.259413232933977
"12",12,0.268357848156682,0.263572204330929
"13",-12,0.263783227876899,0.268080144658415
"14",-11,0.264342051249533,0.2623851303718
"15",-10,0.262367149118933,0.258197650591017
"16",-9,0.256256137964343,0.256941840148979
"17",-8,0.247967275437035,0.256374653815083
"18",-7,0.239358477611107,0.25437873089246
"19",-6,0.232867585185689,0.248342560419735
"20",-5,0.228639592691358,0.237691103136082
"21",-4,0.223583190609619,0.22473853447674
"22",-3,0.212376229460763,0.213999857124163
"23",-2,0.195950038388768,0.203639067934869
"24",-1,0.180496343457912,0.186409849978517
