pos	3pG>A
1	0.0250186358553858
2	0.0334070538936096
3	0.0228426395939086
4	0.0231057681702879
5	0.0210712654179991
6	0.0286674924792072
7	0.0311357404021938
8	0.0265166071918748
9	0.0277440035370841
10	0.0285388127853881
11	0.0245801119701413
12	0.0267866944779888
13	0.0253226067706927
14	0.0267373890452479
15	0.0274031952342269
16	0.0266943821453969
17	0.0284084676977076
18	0.025576289791438
19	0.0263172474929359
20	0.0272254176937825
21	0.0283680053398598
22	0.0287983000615109
23	0.0289272351594349
24	0.0279025376150909
25	0.027140104596752
