pos	5pC>T
1	0.00422510034613322
2	0.013238206331552
3	0.00820696886594612
4	0.010643277735347
5	0.0117750391128922
6	0.0140781236722092
7	0.016029625025896
8	0.0107377165242838
9	0.0141804141804142
10	0.0150825270347183
11	0.0110465648156619
12	0.0141519108497983
13	0.0138832662586622
14	0.0158280069726903
15	0.0159441359422293
16	0.0136714388507059
17	0.0130335534228419
18	0.0156327420473689
19	0.0131588391511352
20	0.0125310930680058
21	0.0133929668493353
22	0.0153141583270736
23	0.0162211232948709
24	0.0172858681764662
25	0.0151561651597063
