pos	5pC>T
1	0.00554239419730338
2	0.0134865568083261
3	0.0077893108348774
4	0.0138366609187044
5	0.0104382152549771
6	0.013568433501774
7	0.0183163969389035
8	0.0130409345688565
9	0.0126717794993577
10	0.0182516206180376
11	0.0131532370749884
12	0.0147224517389018
13	0.0149575581737272
14	0.0165392928825073
15	0.0167883496661851
16	0.0156804673712396
17	0.0144468793117442
18	0.0156086991413209
19	0.0127546570005234
20	0.0137983320697498
21	0.0142657011503325
22	0.0184496625308168
23	0.0151829793903299
24	0.0186018786869746
25	0.0166376767753157
