"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.046607534312439,0.00321691287303928,2.83980877207538e-05,0.151015524345611,0.559410084629526,-7887.22965015317
"Std.",0.00018569798357584,0.000188630797605391,2.81418675262079e-05,0.0186602062426941,0.00278097469173072,1.74801431852667
"Acceptance ratio",0.20462,0.17018,0.15406,0.29336,0.25118,0.70468
"0%",0.0458248712008501,0.00245386218341681,8.08157789175073e-09,0.0891488593228703,0.549036455761361,-7897.99273589408
"2.5%",0.0462378627887791,0.00284383867598976,9.40926997750934e-07,0.116918997310546,0.554098949157922,-7891.47918359728
"5%",0.0462973214310792,0.0029022065943197,1.54798701194925e-06,0.122187419020081,0.554924386866421,-7890.52658727568
"7.5%",0.0463402947507812,0.00294390763847717,2.23583738215806e-06,0.125418221610416,0.555433474394456,-7889.97300305751
"10%",0.046369979848178,0.00297495064554606,2.89895381590639e-06,0.127817151304228,0.555891116986402,-7889.563467028
"12.5%",0.0463961903527535,0.00300301193243077,3.68370318194919e-06,0.129950585979263,0.556237575955209,-7889.23237303986
"15%",0.046416946101966,0.00302212927806404,4.37110197146896e-06,0.131787819959475,0.556522000728558,-7888.97270507775
"17.5%",0.0464360184181586,0.00304226369334917,5.11869858405155e-06,0.133479855579266,0.55678926690451,-7888.74780297953
"20%",0.0464536687105695,0.00305943144753046,5.91330363150082e-06,0.135148678466449,0.557036156325006,-7888.54122590469
"22.5%",0.0464693380047306,0.00307647926480465,6.83503195847627e-06,0.136644780537334,0.557255831491356,-7888.35378781939
"25%",0.0464871274129999,0.00308981405564402,7.87707439019709e-06,0.138108591338136,0.557469990191321,-7888.18267763937
"27.5%",0.0465005938383626,0.00310474823100493,9.19220407829086e-06,0.139479914905476,0.557691956165512,-7888.02915522153
"30%",0.0465130732354925,0.00312050846915493,1.01515842621066e-05,0.14070072548398,0.557922037779293,-7887.8805759877
"32.5%",0.046526363722636,0.00313394830107567,1.13031096691268e-05,0.141891010040703,0.558130183294727,-7887.74319960541
"35%",0.0465379395786851,0.00314692280846249,1.24786926107658e-05,0.143143565349833,0.558300370400628,-7887.60968166897
"37.5%",0.046549182885265,0.00315809884426061,1.3532106005507e-05,0.144350404584812,0.558468951885214,-7887.48378139489
"40%",0.046560329977888,0.00316951150183551,1.47093753840089e-05,0.145489726172306,0.558647193371795,-7887.36992753233
"42.5%",0.0465722104580473,0.00318072259699631,1.59617619949239e-05,0.146607290661527,0.558833737481893,-7887.24763264235
"45%",0.0465853622926794,0.00319368985846012,1.71835859989448e-05,0.147721904960741,0.558998559998897,-7887.12279702095
"47.5%",0.0465959380363041,0.00320593698137118,1.83951387426681e-05,0.148862673597062,0.559174979448599,-7887.01977188447
"50%",0.0466075105499438,0.00321863768635924,1.98441200754738e-05,0.150036966879016,0.559339410514449,-7886.91304488041
"52.5%",0.0466182015583528,0.00322976339220574,2.16069158870551e-05,0.151221583086014,0.559519761352376,-7886.8090240634
"55%",0.046632196942736,0.00324186704917074,2.28947230404469e-05,0.152402473710514,0.559698153805392,-7886.70834728798
"57.5%",0.0466447887726655,0.00325506853574178,2.4421499064295e-05,0.153605958101981,0.559895115463509,-7886.60888818125
"60%",0.046656757925294,0.00326580533754416,2.61990495881057e-05,0.154829358215203,0.560095147361588,-7886.51177182988
"62.5%",0.0466691427134469,0.00327799468722843,2.81050434341444e-05,0.156053539061759,0.56028489069387,-7886.41282418008
"65%",0.0466831450279824,0.00328915241660259,2.9954609090986e-05,0.157351571251355,0.560464534589097,-7886.31293817181
"67.5%",0.046695694135519,0.003300592659171,3.19310537961262e-05,0.158534159277225,0.560666295005232,-7886.21915144515
"70%",0.0467082344184108,0.00331287023521319,3.4178054189264e-05,0.159844486068046,0.560873967749245,-7886.1228633227
"72.5%",0.0467203004561999,0.00332684463201184,3.67805173484205e-05,0.161292451665186,0.561107898865752,-7886.02637039099
"75%",0.046735070664687,0.00334245228901425,3.95434375025645e-05,0.162833639908232,0.561330375725507,-7885.92911204832
"77.5%",0.0467487766518948,0.00335714334777289,4.23145148967871e-05,0.164378268992879,0.561579543806016,-7885.82869541772
"80%",0.0467646943884701,0.00337553901624339,4.62537323039725e-05,0.166132681978625,0.56179328708929,-7885.73287938726
"82.5%",0.0467819530409216,0.00338958077313034,4.99299592470195e-05,0.167912442594987,0.56204131436228,-7885.63752379494
"85%",0.0467980991044114,0.00341066384494823,5.47067471253465e-05,0.170268400154721,0.562331920320913,-7885.5302062324
"87.5%",0.0468167237628145,0.00343189843217668,5.92858286908069e-05,0.172663751824232,0.562639082326246,-7885.41462950418
"90%",0.0468421385018824,0.0034570040697151,6.55874946109136e-05,0.175395194700231,0.562976079365178,-7885.29289764304
"92.5%",0.0468683466403466,0.00348619983265434,7.43467718149541e-05,0.178915167087751,0.563407361423242,-7885.16128200417
"95%",0.0469065161254411,0.00352405651094176,8.48796899177379e-05,0.183231909277993,0.563977945826148,-7885.00937175065
"97.5%",0.0469669143088633,0.00358631469264684,0.000101054109827452,0.190307683784286,0.564865142168187,-7884.7962202582
"100%",0.0473819308224193,0.00390057600915254,0.000295883097467085,0.251146250553337,0.570074696102669,-7884.22826075304
