pos	5pC>T
1	0.0056133958007982
2	0.0104115715184124
3	0.00724485615213199
4	0.00823653897025227
5	0.00838205347172042
6	0.0134922910948148
7	0.0148772908871837
8	0.0147260969866485
9	0.0142746913580247
10	0.0147422984641835
11	0.0120948625741475
12	0.0122669901246152
13	0.0129499098423998
14	0.0126321799431433
15	0.0130741340010157
16	0.0136869734050841
17	0.0147989313835771
18	0.0142484280460316
19	0.0133475454491621
20	0.0141810051056401
21	0.0128234375938044
22	0.0125259962230775
23	0.0129223216863991
24	0.0144281595386833
25	0.0143624840349905
