pos	3pG>A
1	0.0084124318952815
2	0.00897626112759644
3	0.0061951315332195
4	0.00841765451168926
5	0.00844541176032889
6	0.0109268183346408
7	0.0117177237139404
8	0.0114697802197802
9	0.0111191935986699
10	0.00956870717302536
11	0.0111262833156324
12	0.0104298464589816
13	0.0109804734034288
14	0.0114591160598402
15	0.0118616772584807
16	0.0109679755807336
17	0.0113369753223845
18	0.0119260995450159
19	0.0113508944435819
20	0.0106981494624959
21	0.0122897131825703
22	0.0113216664940803
23	0.0111299006073992
24	0.0117696001109358
25	0.0120577942552233
