pos	3pG>A
1	0.0266924778761062
2	0.0396362973356481
3	0.0214049078537563
4	0.0222776212154057
5	0.0208014233774271
6	0.0275076937682455
7	0.0264500085876651
8	0.0243276137410917
9	0.0239610145472424
10	0.0251880539212035
11	0.0219534209385461
12	0.0215390461179053
13	0.0227019143117593
14	0.0225019566918862
15	0.0214858210832764
16	0.0219656767823092
17	0.0223223201011827
18	0.0223394283843899
19	0.0212582145757956
20	0.0218623248856543
21	0.021292989760991
22	0.0234789770136918
23	0.0228465439450034
24	0.0245923168709147
25	0.02383386394836
