"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0354722748972141,0.0220580431782704,0.00196868069172258,0.0605645917033221,0.538169281757441,-11552.7495124586
"Std.",0.00016253100067864,0.0014323125014384,0.00132356065278977,0.0142966511811868,0.0030808856711365,1.56420131613222
"Acceptance ratio",0.18386,0.22494,0.17636,0.21452,0.26686,0.6973
"0%",0.034804061409275,0.0178927132963697,1.85320882857001e-07,0.033008513994073,0.526216605345416,-11564.4567730094
"2.5%",0.0351487215142456,0.0192225403391881,8.43368970292196e-05,0.0402232165801495,0.53223056569766,-11556.5979055212
"5%",0.0352027823151862,0.0195729595100652,0.000145723361552672,0.0422643526991812,0.533134547259014,-11555.7353544771
"7.5%",0.0352376337134155,0.0198268290539211,0.000239819871859171,0.0436315767756423,0.533753460801312,-11555.2539720013
"10%",0.0352626331245647,0.0200496590879972,0.000339613575723299,0.0447904977607588,0.534208129092563,-11554.8865122504
"12.5%",0.0352853887176436,0.0202372074515877,0.000429342896039211,0.0458886625635571,0.534614794626114,-11554.5762406662
"15%",0.0353038477637515,0.0204086702463674,0.000515583300505693,0.0468090637759198,0.534926048841392,-11554.3134950306
"17.5%",0.0353200699514517,0.020578724841294,0.000607146035051208,0.0476600822368731,0.535241769058496,-11554.1047295482
"20%",0.0353369768542435,0.0207449789699522,0.00069219572224247,0.0484931612837787,0.535519669715599,-11553.9188134055
"22.5%",0.0353501762692678,0.0209066290960467,0.000780020251805463,0.0493037522086453,0.535766738057596,-11553.7467664338
"25%",0.0353622108558641,0.0210496319322552,0.000865720444610343,0.050049609286584,0.536039914198671,-11553.5875763847
"27.5%",0.0353751511529646,0.0211822509738448,0.000941014999553724,0.0509215874441888,0.536292931446398,-11553.4437251315
"30%",0.0353870087423688,0.0213010218281162,0.00103384380002008,0.051582245047382,0.536531804814284,-11553.3065974801
"32.5%",0.0353984798820216,0.0214069137514251,0.00111225296220436,0.0523604753092539,0.53675787616015,-11553.1743654488
"35%",0.0354102807970012,0.0215057007147589,0.00120276779807999,0.0532055406929755,0.536967671686019,-11553.0549156995
"37.5%",0.0354226885584743,0.0215992241216393,0.00129222679777703,0.0539327507622436,0.537154372410571,-11552.9360019048
"40%",0.0354327726547848,0.0217023092774452,0.00138157106805245,0.0546730529017587,0.537366980793096,-11552.8268862707
"42.5%",0.0354425195133282,0.0218041302721144,0.00146963969266287,0.0555087930364807,0.537563728797115,-11552.7264263462
"45%",0.0354528303039188,0.021916135564246,0.00157429004956636,0.0564006165485354,0.537759184722956,-11552.6264963051
"47.5%",0.0354629707171922,0.0220326817291612,0.00168172664221597,0.0571721365574997,0.537969259863017,-11552.5338431929
"50%",0.0354734251504478,0.0221509344619913,0.00178553675911388,0.0579410414268364,0.538163928993274,-11552.4408327132
"52.5%",0.0354834025907768,0.022260553401782,0.0019160300778125,0.0586477165191335,0.538342401833361,-11552.3485931479
"55%",0.0354938076526877,0.0223720917894338,0.00201668240194446,0.0595997910191075,0.538543276330673,-11552.2550076011
"57.5%",0.0355033379489053,0.0224726024976338,0.00213042600104435,0.0605787719542089,0.538735230359825,-11552.1650505811
"60%",0.0355138626466338,0.0225715579824571,0.00223943875719301,0.061528863469339,0.538923243172693,-11552.0787669715
"62.5%",0.0355242303025419,0.0226776237007329,0.00234902003903679,0.0624341504037322,0.539124054711408,-11551.994912015
"65%",0.0355340272747747,0.0227782213939522,0.00244285413320291,0.0632680506427784,0.53932604818902,-11551.9153981127
"67.5%",0.0355470204210531,0.022880349082776,0.00256137817008943,0.0643634494738038,0.539546626343811,-11551.834181851
"70%",0.0355591474462029,0.0229855136701328,0.00268622979898241,0.0656858726377866,0.539784709897879,-11551.7566027147
"72.5%",0.0355689367958142,0.023098408188921,0.00280173897234984,0.0668727084600067,0.540001433025544,-11551.6769694095
"75%",0.0355822906916773,0.0231868854997066,0.00291989651667118,0.0680534377752016,0.54025451024933,-11551.594971219
"77.5%",0.0355976502868669,0.0233065595455412,0.00303915805234376,0.0696365748876225,0.540499864754053,-11551.5098530987
"80%",0.0356131936678687,0.0233853675381843,0.0031686008341904,0.071325853908947,0.540792899556444,-11551.4269036667
"82.5%",0.0356261127537237,0.0235019037788683,0.00330635469570718,0.0732327607157017,0.541098915301678,-11551.3361928748
"85%",0.0356414462365568,0.0236293171096514,0.003472627687952,0.0750933086691427,0.54140812053994,-11551.2421776644
"87.5%",0.0356597840508173,0.0237436315906312,0.00365534588810579,0.0776905009650676,0.541715678829785,-11551.1461614144
"90%",0.0356820447081884,0.023877414400574,0.00386868883645926,0.080398866353457,0.542151557112651,-11551.0492243645
"92.5%",0.03570630586244,0.0240204931009709,0.00409756691950049,0.0841965397119544,0.542651449442624,-11550.9478274416
"95%",0.0357372635534365,0.0242072171222602,0.00437074048644771,0.0884002863545549,0.543263886566997,-11550.8145801597
"97.5%",0.0357884520084341,0.0244457788786665,0.00477671354985214,0.0956111501393394,0.544243676278639,-11550.6460500014
"100%",0.0360557301460881,0.0256870362101265,0.00647006857958739,0.143606278922598,0.552993335502744,-11550.1820902776
