pos	3pG>A
1	0.0164834670195623
2	0.0235491902158569
3	0.0125612133314316
4	0.0148981848936309
5	0.0145452794066297
6	0.0190281355138459
7	0.0205308361753333
8	0.0183521588832376
9	0.0191002402754864
10	0.0193861066235864
11	0.0176046113972921
12	0.0177038227064293
13	0.0181145048261272
14	0.0184023467111985
15	0.0184135667396061
16	0.0190871735960765
17	0.0192807721122912
18	0.0198194230345739
19	0.0187699768544032
20	0.019115267835376
21	0.0192045404549254
22	0.0203027191733183
23	0.0201288421793237
24	0.0202376985449295
25	0.0206395858922618
