pos	3pG>A
1	0.0307830409716799
2	0.0400313575733585
3	0.0268530137873904
4	0.026648043047486
5	0.0251898120275604
6	0.0264547535637346
7	0.0272924326072117
8	0.0237978667599231
9	0.0236656019646319
10	0.0249595071824965
11	0.0239386550158751
12	0.0245018919861829
13	0.0261966780827424
14	0.0234171759759432
15	0.0220184054063463
16	0.022062881460557
17	0.0226322066926488
18	0.0222292804810909
19	0.019742977095265
20	0.0211871519320221
21	0.0226387223395559
22	0.0227081919008922
23	0.0242984217179129
24	0.0289819482142088
25	0.0298091010152322
