"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0323697731935242,0.0255398585932133,0.0539399111586595,0.169474259369813,0.984795784568881,-75510.1003225326
"Std.",8.81363364901544e-05,0.000684774065658476,0.000665358543564395,0.0201041737677861,0.00309105186827023,1.6169179852023
"Acceptance ratio",0.1786,0.12962,0.1107,0.2349,0.2294,0.62216
"0%",0.0320172918612017,0.0222850099780977,0.0516900722666449,0.101805228829185,0.972574506486255,-75522.5128109129
"2.5%",0.0321963613352184,0.0240501671782002,0.0526675556922056,0.13028383694434,0.978974164195354,-75514.0805426792
"5%",0.0322224762031455,0.0243628283108028,0.0528728649993908,0.137031324275061,0.979821015452841,-75513.2037618622
"7.5%",0.0322408699613616,0.0245110120754131,0.0529863238310019,0.14033839827807,0.980429407397531,-75512.6357058849
"10%",0.0322552139106436,0.0246572101017575,0.0530993474617007,0.143260368463826,0.980848442191686,-75512.250635302
"12.5%",0.0322679923653812,0.0247553825755694,0.0531860964379227,0.146143990051864,0.981230223486628,-75511.9450812468
"15%",0.0322781531333064,0.0248597344302379,0.0532532096918549,0.148610596920421,0.981588585398352,-75511.6741632911
"17.5%",0.0322879423299898,0.0249358374072972,0.0533168956577273,0.150698455915682,0.981928413827584,-75511.4514375949
"20%",0.032296203869929,0.0250101476949294,0.0533722206759135,0.152751106071746,0.982181478289225,-75511.2551582079
"22.5%",0.0323044985457494,0.0250891230888715,0.0534282464246802,0.154720085974952,0.982446488962143,-75511.0779901878
"25%",0.0323114030559831,0.0251512123274314,0.0534843903144682,0.156497442854995,0.982670562261259,-75510.9221643189
"27.5%",0.0323174052986381,0.025211079744366,0.0535319343275254,0.158058637609054,0.982896294112151,-75510.7794045812
"30%",0.0323243917514742,0.0252617233346561,0.0535917625234003,0.15953714886306,0.983124171004067,-75510.6411002561
"32.5%",0.0323304645195711,0.025314597025573,0.0536377278718625,0.160913560016269,0.983354604285348,-75510.5148013885
"35%",0.0323360203749156,0.0253580530169972,0.0536795255904991,0.162132811052367,0.98359878748955,-75510.3883368685
"37.5%",0.032343119330572,0.0254055834989321,0.053720730496794,0.163242525129527,0.983802649632527,-75510.2727177053
"40%",0.0323491451744902,0.0254489495929553,0.053761101949582,0.164359400329293,0.983989767936346,-75510.1657902676
"42.5%",0.0323553703679157,0.0254872474991485,0.0538029089773692,0.165603053699127,0.984189320862997,-75510.0620153405
"45%",0.032360646135354,0.0255236620743615,0.0538443962405015,0.166770464926256,0.984387560043222,-75509.9581596822
"47.5%",0.0323667560462494,0.0255643471818106,0.053886659595324,0.167901121513113,0.984564795241951,-75509.8668617207
"50%",0.0323722467825706,0.0256029169140177,0.0539272623638449,0.169199639090667,0.98474047841949,-75509.7774394297
"52.5%",0.0323768740822026,0.0256507351576009,0.053970769834106,0.170329936054326,0.984951896269719,-75509.6852981182
"55%",0.0323824997528461,0.0256899079055703,0.0540078940967765,0.171525488548828,0.98514580333416,-75509.598041573
"57.5%",0.0323876524970258,0.0257236591025266,0.0540407131172126,0.172993397485842,0.985363601858451,-75509.5145209948
"60%",0.0323929632423577,0.0257589575065322,0.05408315777943,0.174199873862255,0.985575348176888,-75509.4225326146
"62.5%",0.0323984479570073,0.025796899274205,0.0541274655658189,0.175553024656806,0.985778236364632,-75509.33902638
"65%",0.0324036341422933,0.0258464525058815,0.0541735206076781,0.177098224063727,0.98595137476346,-75509.2522694152
"67.5%",0.0324097474802068,0.0258935121864194,0.0542292206026933,0.178412124848983,0.986164588989649,-75509.1735329559
"70%",0.0324155975079686,0.0259384268729192,0.0542756088622148,0.179951340198873,0.986388509157907,-75509.0857803764
"72.5%",0.0324221111542773,0.0259804903172898,0.0543215590133275,0.181288145858525,0.986616101301305,-75508.9962361434
"75%",0.0324287361685241,0.0260245990863651,0.0543752804040152,0.182837807082516,0.986859358921261,-75508.9094374869
"77.5%",0.0324369261870107,0.0260646889353139,0.0544365866561342,0.184518168070409,0.98716066129325,-75508.8300167367
"80%",0.0324438272429007,0.0261199672091231,0.0545065635318465,0.186558500152242,0.987414329320404,-75508.7456516582
"82.5%",0.0324526424327128,0.026171954352078,0.05456319610588,0.188609848323625,0.987669679226324,-75508.6551730698
"85%",0.0324608698157613,0.0262306844491127,0.0546339081475411,0.190810774656095,0.987971370127403,-75508.5610273721
"87.5%",0.0324690599071428,0.0262952063291888,0.0547142664286033,0.193370889660308,0.988365305243457,-75508.469225382
"90%",0.0324797703645208,0.0263695343477287,0.0548008155161706,0.196208217543565,0.988754120325232,-75508.3664907604
"92.5%",0.0324926442640533,0.0264416972374565,0.0549154056335165,0.19912871891153,0.98930898783135,-75508.2564498938
"95%",0.0325118921797443,0.0265239464286457,0.0550581845286044,0.203146271275862,0.989981457621925,-75508.1290833496
"97.5%",0.0325409702998561,0.026632062825456,0.0552708707377917,0.20877503575891,0.990908581031276,-75507.9719597054
"100%",0.0327067206093591,0.027030562315719,0.0565957656155505,0.229495684166144,0.996380824874499,-75507.5709408986
