pos	3pG>A
1	0.0183521378908364
2	0.0279319504888939
3	0.0155617833389252
4	0.0178963725017414
5	0.0158256262907426
6	0.02051265148269
7	0.0211843698871725
8	0.0195111554595391
9	0.0182129913863023
10	0.0203299638395792
11	0.0184487762746929
12	0.0194990022588455
13	0.0198199893373475
14	0.0188171488668468
15	0.0185679387432513
16	0.0191051411913974
17	0.0210907541542395
18	0.0199698043708709
19	0.0185829453127463
20	0.0188434311677248
21	0.0206802201648054
22	0.0215183551152918
23	0.0214207740314309
24	0.0239408305651412
25	0.0214090464694028
