pos	5pC>T
1	0.0210812343135289
2	0.0379799270936893
3	0.0169003086304986
4	0.0208647088353414
5	0.0182014840315415
6	0.0220917009836934
7	0.0222370894262321
8	0.0206158343943038
9	0.0199766307244475
10	0.0206293598528823
11	0.0172136768884099
12	0.0188577478575281
13	0.0197569818102034
14	0.0205846190457304
15	0.0193221282164903
16	0.0183356840620592
17	0.0190024262984991
18	0.0188076187162985
19	0.0180916253282755
20	0.0174576287781618
21	0.0189299442166237
22	0.0206529468356548
23	0.0207347306738787
24	0.0296374531189378
25	0.0242271705508271
