pos	3pG>A
1	0.00872558860302534
2	0.00845387761284459
3	0.00664665523156089
4	0.00795176511709193
5	0.00873288156738212
6	0.0118660413751371
7	0.0131781437390551
8	0.0148376722152201
9	0.011825860948668
10	0.0113634347556108
11	0.0107467621934417
12	0.0118710746083236
13	0.0116992462985558
14	0.0106640262175566
15	0.0114110027903131
16	0.0118297362954617
17	0.0130393245371685
18	0.0117369477047077
19	0.0117359073627194
20	0.0114633443630554
21	0.012566545372437
22	0.0114076436469413
23	0.0116256607484678
24	0.0114580324396243
25	0.012505987372088
