pos	5pC>T
1	0.00392197043437673
2	0.0112631908891443
3	0.00727300781304793
4	0.00815857911995199
5	0.00866876104457098
6	0.012696637358768
7	0.0141038616168838
8	0.0132232404280495
9	0.0128617363344051
10	0.0132786323484618
11	0.0103788486507497
12	0.0109893669573949
13	0.0120191712793777
14	0.0123450505256192
15	0.012078431372549
16	0.0131460041944449
17	0.0145529615659089
18	0.0132529916555238
19	0.012758018896311
20	0.01236068371648
21	0.0122717236893902
22	0.0120027286778865
23	0.0124933799845461
24	0.0135203971508742
25	0.0128178298629277
