"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.0347875862072611,0.0256837188901403,0.0583667893733978,0.336117666154157,0.884161323936589,-48600.3818349184
"Std.",9.93528971456531e-05,0.000173160489189881,0.00133805516539464,0.0173336573600298,0.00295563951906071,1.54534890299803
"Acceptance ratio",0.20542,0.12526,0.19674,0.25428,0.23008,0.6744
"0%",0.0343843353015249,0.0249625606896173,0.0536829106832803,0.272805463296686,0.874054094251876,-48611.0549646606
"2.5%",0.034595822313525,0.025342211466673,0.0558359250694342,0.302789494136928,0.878441713337729,-48604.2606440797
"5%",0.0346214397152561,0.0253943698682584,0.0562314020220135,0.308141644850616,0.879359623305201,-48603.3512238005
"7.5%",0.0346434522137834,0.0254291990817952,0.0565034879315722,0.311383784275206,0.879910287266707,-48602.8664019486
"10%",0.0346594795436398,0.0254544974074054,0.0566932976264684,0.313834209412992,0.880396996131907,-48602.4772741185
"12.5%",0.0346734869374687,0.025482200112182,0.0568444214988015,0.316105721761952,0.88076943333425,-48602.164322696
"15%",0.0346846933176772,0.0255038189589359,0.0569720306532363,0.318187864081498,0.881073895187533,-48601.9174118609
"17.5%",0.0346955895368395,0.0255234549549879,0.057102130917483,0.319964812180586,0.881343839906857,-48601.6920384106
"20%",0.0347042150341134,0.0255373452031634,0.05720646906414,0.32153840325966,0.881624829065408,-48601.4970273907
"22.5%",0.0347138784086181,0.025552229496136,0.05731665956629,0.323015256338421,0.881883976011993,-48601.3108515618
"25%",0.0347223146495794,0.0255689801515567,0.0574277114066591,0.324393686043374,0.882154653038551,-48601.1592905374
"27.5%",0.034729151998119,0.025580908760639,0.0575403240518669,0.325666965874049,0.88237455786334,-48601.0131022261
"30%",0.0347357416521006,0.0255958175240512,0.0576429776845764,0.326924410090518,0.882616067043864,-48600.8825533183
"32.5%",0.0347422126763836,0.0256080184742082,0.0577405537161297,0.328180012619256,0.882856926147955,-48600.7558874414
"35%",0.0347494067484843,0.0256192211365944,0.0578430308412475,0.329331467231498,0.88305704943549,-48600.6338031727
"37.5%",0.0347561352946716,0.0256330976428285,0.0579190723473664,0.330474678360457,0.883262510850331,-48600.5237607985
"40%",0.0347614448158238,0.0256437247562629,0.0579973520207677,0.331630575435811,0.88345663759898,-48600.4294260914
"42.5%",0.0347671572477307,0.0256553412200903,0.0580793958787003,0.332692657891936,0.883633165087807,-48600.3325431666
"45%",0.0347736978349219,0.0256681697506111,0.0581472871299006,0.333678429480839,0.883821448985478,-48600.2344601644
"47.5%",0.0347800408236629,0.0256789752868555,0.0582451357898299,0.334778742961855,0.88400834083422,-48600.1428704188
"50%",0.0347866667101529,0.0256890483060417,0.0583330626030305,0.335875122036484,0.884184149925697,-48600.056013241
"52.5%",0.0347931172929067,0.0256982150171762,0.0584248003969009,0.337010453562348,0.884379839882297,-48599.9692406375
"55%",0.0348003308063499,0.0257115181284838,0.0585085683032513,0.338123775296497,0.88454141526891,-48599.8873579691
"57.5%",0.0348063270278774,0.0257190876795912,0.0585965688900873,0.339403322147952,0.884746295222961,-48599.8107851738
"60%",0.0348126714468042,0.025730608155006,0.0586906769452126,0.340481304704501,0.884926849957676,-48599.7282340868
"62.5%",0.034819995129606,0.0257400895368053,0.0587783691261006,0.341667122292907,0.885112401284675,-48599.6477685563
"65%",0.0348261851449859,0.0257526655688847,0.0588630355455834,0.342859194309617,0.885304018817162,-48599.5658792345
"67.5%",0.0348329488343241,0.0257636948409593,0.0589567097126904,0.343932014051169,0.88548391490504,-48599.4828526407
"70%",0.0348403566619102,0.0257751197561068,0.0590585266383993,0.345012621429132,0.88567987072143,-48599.4064578633
"72.5%",0.0348460464819755,0.0257858161636259,0.0591513467834478,0.3462676390004,0.88588242817627,-48599.3320156364
"75%",0.034853928762967,0.0258008620376449,0.0592660847923944,0.347652007379174,0.886106704662278,-48599.2563757429
"77.5%",0.0348618707738451,0.0258143364678866,0.059365698642624,0.348825407268317,0.886327411428577,-48599.1741891697
"80%",0.0348705965637319,0.0258277447557075,0.0594880810556223,0.350262716771031,0.886602285526835,-48599.0895488707
"82.5%",0.0348793123460116,0.025842327335823,0.0596115447818604,0.351770230936415,0.886913553109068,-48599.005713605
"85%",0.0348896140688237,0.0258598571324593,0.059739803545966,0.353580090102155,0.887224929320688,-48598.9226087826
"87.5%",0.034901457969459,0.0258785085596656,0.059890029035516,0.355612247096687,0.887586465033791,-48598.8338068617
"90%",0.0349149512689383,0.0258997493485871,0.0600993933170358,0.358142643521958,0.887956736545498,-48598.7352664518
"92.5%",0.0349311181653439,0.0259266585659778,0.0603111060389749,0.361231974587367,0.888460282257321,-48598.6317347572
"95%",0.0349531129519966,0.0259625442179951,0.0606331729987122,0.364550525525147,0.88909876567175,-48598.5063002275
"97.5%",0.0349820009306515,0.0260131457463179,0.0610896498165259,0.371660594429016,0.889942495107628,-48598.3513036478
"100%",0.0351286509278413,0.0264063717353013,0.0636874913541497,0.402017032492812,0.895135564014175,-48597.9684925281
