"","Position","C.T","G.A"
"1",1,0.0990039977102202,0.11438432418433
"2",2,0.118067499786179,0.116750710460127
"3",3,0.128065580135432,0.124215345982214
"4",4,0.133700665212681,0.133008557043212
"5",5,0.137594181371782,0.141073269161807
"6",6,0.141195888512064,0.147427984843574
"7",7,0.144524253346166,0.152417581477995
"8",8,0.146989332721828,0.156898326767355
"9",9,0.15296932329698,0.156866868880026
"10",10,0.159718327183761,0.155094091095984
"11",11,0.165263543361684,0.153666900058361
"12",12,0.171556787877606,0.150744005797592
"13",-12,0.152462152916733,0.169630276244013
"14",-11,0.158324555989942,0.160576862090133
"15",-10,0.162212594330091,0.152595823618293
"16",-9,0.1638916145713,0.145929881637849
"17",-8,0.163100324092275,0.140798383934207
"18",-7,0.158118529840658,0.138849680372813
"19",-6,0.151565860057617,0.137117006463858
"20",-5,0.143004054500888,0.135722039590186
"21",-4,0.130282209695776,0.136354144594765
"22",-3,0.115033933919344,0.136788082038796
"23",-2,0.101512034059456,0.132514322195195
"24",-1,0.0902067305436669,0.122595987307632
