pos	5pC>T
1	0.00528256250472407
2	0.0146752446966024
3	0.00830147119940155
4	0.0116692034500254
5	0.00940017342565946
6	0.0124510894703287
7	0.0170453112786505
8	0.0122414045519556
9	0.0139567663743602
10	0.0169080052477348
11	0.0119692863595303
12	0.0137925607850631
13	0.01413135793149
14	0.0169033977651977
15	0.0165517888123037
16	0.0152180094200838
17	0.0142282141939588
18	0.0154265086126135
19	0.0130800076379607
20	0.0126407880687494
21	0.0138866758999375
22	0.0168903034467793
23	0.0158829577281698
24	0.018244588362775
25	0.0161154004294394
