"","Theta","DeltaD","DeltaS","Lambda","Rho","LogLik"
"Mean",0.04616284815886,0.00466915414659896,2.28554960288198e-05,0.157602884654584,0.550259551720714,-9608.56107205735
"Std.",0.000163887803728048,0.000171995846498324,2.23604926982921e-05,0.0144467887523584,0.00241342093825829,1.69537102872676
"Acceptance ratio",0.18074,0.151,0.1277,0.2226,0.21946,0.63052
"0%",0.0454854771893008,0.00411016682111085,1.28414711357323e-09,0.107745332668121,0.540684798245796,-9620.10530562931
"2.5%",0.0458465391508527,0.00433366731470837,4.72825894096549e-07,0.131016391767082,0.545621133463253,-9612.65835129216
"5%",0.0458943331599384,0.00438500837484473,1.07090028773196e-06,0.134548048436351,0.54630849192971,-9611.76350952458
"7.5%",0.0459314305169988,0.00442366551159262,1.73445662385369e-06,0.137443616678637,0.546709154578429,-9611.21406258549
"10%",0.0459537603955728,0.0044495099776133,2.43713751682956e-06,0.139385867191825,0.547133259823953,-9610.83568353993
"12.5%",0.0459720345666555,0.0044689493783271,3.05983752421404e-06,0.141146215477393,0.547441031001541,-9610.50971699182
"15%",0.0459915336061845,0.00448577162528791,3.7743068106777e-06,0.142610352989689,0.547717954038367,-9610.25256673387
"17.5%",0.0460070739274622,0.00450329509566169,4.43870723098221e-06,0.143988390011294,0.547993090233063,-9610.03057988084
"20%",0.0460213779499098,0.00452287272132397,5.16831878211841e-06,0.145096776442202,0.548197217082197,-9609.839309196
"22.5%",0.046037492351424,0.00454030697197934,5.98099158038007e-06,0.146301176437669,0.5484182091327,-9609.6576648039
"25%",0.0460522880403148,0.00455372993832584,6.66143079632463e-06,0.147476524181302,0.548592819017709,-9609.49231129039
"27.5%",0.0460653607011889,0.00456820838710181,7.59255361044049e-06,0.148542026761419,0.548758114237274,-9609.33102226598
"30%",0.0460776512026504,0.0045816102928639,8.35238688247052e-06,0.149550482706117,0.548943127197336,-9609.18132354994
"32.5%",0.046088435874375,0.00459326787769888,9.24402521680704e-06,0.150603951083844,0.549143868678796,-9609.0415407984
"35%",0.0460996393472519,0.00460309578455175,9.90225140244106e-06,0.151570249732544,0.549330162040057,-9608.9200829266
"37.5%",0.0461093999280821,0.00461462888459372,1.08609836066516e-05,0.152547224661687,0.549487563277886,-9608.79860633116
"40%",0.0461210167376361,0.00462419246429153,1.1764241278198e-05,0.15345760782799,0.549635323081296,-9608.68771252997
"42.5%",0.046131561547618,0.00463549796193073,1.27672404206015e-05,0.154308728371404,0.549788220887105,-9608.58363004892
"45%",0.0461408624863973,0.00464729639670861,1.35289715691319e-05,0.155299023502492,0.549940876985772,-9608.47308458518
"47.5%",0.0461487777782927,0.00465683102133728,1.43402466956893e-05,0.156262976239229,0.550130032227157,-9608.37055136882
"50%",0.0461585262484092,0.00466806636074649,1.54886080053075e-05,0.157212301429396,0.550284672506085,-9608.26625843708
"52.5%",0.0461688866582227,0.00467815345232041,1.67121059678253e-05,0.158139322335592,0.550441613156766,-9608.17144844496
"55%",0.0461800973283311,0.0046889786624014,1.81123673947472e-05,0.15899746644401,0.550596359879421,-9608.07374033569
"57.5%",0.0461911052589438,0.00470041497549014,1.97292174347553e-05,0.159944033537102,0.550751625454908,-9607.97347665395
"60%",0.0462011075156791,0.00471163143930592,2.13767169520592e-05,0.16094086846055,0.550927248065293,-9607.87423688304
"62.5%",0.0462141102311726,0.00472306481980749,2.28219754538547e-05,0.161905971594166,0.551073917024149,-9607.78042028279
"65%",0.0462262829354537,0.00473328178483353,2.42113015182154e-05,0.162837800247233,0.551218456430091,-9607.69145237833
"67.5%",0.0462384880678935,0.00474449997312843,2.61677615965497e-05,0.163635372399758,0.551387168311823,-9607.59820686607
"70%",0.0462490205379904,0.00475622628932623,2.80399407213619e-05,0.164816221344221,0.551557804869211,-9607.5090788527
"72.5%",0.0462609465418216,0.00476981053870699,3.01210625975297e-05,0.165921501901933,0.551734134987027,-9607.41596139528
"75%",0.0462760308595648,0.0047831672917309,3.22597186519312e-05,0.167007648754353,0.551909758043854,-9607.31534567662
"77.5%",0.0462883835272634,0.00479765477674578,3.48328436940467e-05,0.168109995402049,0.552089064135404,-9607.21795493859
"80%",0.0463034338301951,0.00481360873892569,3.72854243161277e-05,0.169509548595899,0.552283265983161,-9607.11407914875
"82.5%",0.0463192568133401,0.0048304545956262,4.04781988998687e-05,0.170930006180258,0.552516357998144,-9607.0053184288
"85%",0.0463341538518744,0.00484512691806558,4.35442032178424e-05,0.172541741267547,0.552751478029863,-9606.89423623184
"87.5%",0.0463526976858331,0.00486349369573693,4.83655658155169e-05,0.174359497305173,0.552999303509835,-9606.78663768923
"90%",0.0463728332149627,0.00488596734611288,5.27622852236019e-05,0.176609888023156,0.553368997058547,-9606.66593189911
"92.5%",0.0464006747965053,0.0049206273434328,5.88716975126318e-05,0.179159005974722,0.553761205857093,-9606.53163456603
"95%",0.0464354664162297,0.00495962140259614,6.74285354520862e-05,0.182125689153161,0.554184090765828,-9606.37064967448
"97.5%",0.0464900880926632,0.00501895516449812,8.15790998298327e-05,0.18709341062688,0.55500484081645,-9606.17431376694
"100%",0.0467990374666425,0.00531648448205697,0.00022479818386047,0.220269993279637,0.558678538076899,-9605.62887820663
