"","Position","C.T","G.A"
"1",1,0.0963525559741982,0.125450563250591
"2",2,0.11884120658042,0.125729469340501
"3",3,0.133356693777712,0.12952934284976
"4",4,0.144941846539125,0.132974958051145
"5",5,0.152385110896194,0.137979667249391
"6",6,0.154629015612914,0.146132679630098
"7",7,0.153369082088303,0.155981276239918
"8",8,0.150869183011689,0.165476980715706
"9",9,0.155258372094761,0.167182131368897
"10",10,0.162799889360479,0.164851926928838
"11",11,0.168182329602081,0.16374913501607
"12",12,0.173934126138571,0.161538123585585
"13",-12,0.161731376002876,0.17356333652622
"14",-11,0.169588690215183,0.162344628580665
"15",-10,0.174677617816703,0.152875067651669
"16",-9,0.176107012756794,0.146205425440771
"17",-8,0.17437973979622,0.141824673192747
"18",-7,0.167509244684353,0.141667856201183
"19",-6,0.159625191162869,0.141053047514313
"20",-5,0.150084925099946,0.140309929661823
"21",-4,0.136575025162639,0.141284290227827
"22",-3,0.120337347138565,0.14208839060852
"23",-2,0.10668814189956,0.137197821897394
"24",-1,0.097139297404435,0.124723707092756
